Competitor ,Restaurant Name,Tags,Ratings,Restaurant description,Advertising Description,Discount Details,Website,Email,Facebook link,Instagram link,Phone number,Address,Menu List,Updated,Created_at
2gis.ua,Stories Cafe,кафе,4.8,"Stories Cafe – это солнечное и уютное кафе на Подоле, где гостей всегда ждут свежие бельгийские вафли, любимая паста, вино и авторские коктейли. Здесь можно отлично провести вечер в компании друзей под сеты закусок, баварские колбаски и брускетты, а на следующий день вернуться снова, на завтрак. Ведь они здесь вкусные и полезные, особенно с фруктовыми фрешами.",FALSE,Stories Cafe – уютное кафе с умеренными ценами — реклама,,,https://link.2gis.ru/3.2/aHR0cHM6Ly9mYWNlYm9vay5jb20vc3Rvcmllc2NhZmUudWEKaHR0cDovL3MwLmJzcy4yZ2lzLmNvbS9ic3MvMwpbeyJjb21tb24iOnsiZm9ybWF0VmVyc2lvbiI6MywiYXBwVmVyc2lvbiI6IjIwMjAtMDktMTEtMDgiLCJwcm9kdWN0IjozNCwiYXBpa2V5IjoicnVyYmJuMzQ0NiIsImFwaWtleVN0YXR1cyI6MSwiZGV2aWNlTG9jYWxlIjoiZW5fVVMiLCJ1c2VyIjoiM2ExMWUzMWItY2M4Ny00NjBjLTkyZWQtMzI1Y2M4NTJmNGExIiwiaXAiOiI0OS4yMDcuMjA0LjIxNCIsInNlc3Npb25JZCI6ImQyZDdlNDlhLTY1YzAtNDRjZi04Y2MxLTM5YjRiMDc4NjZjZiIsInVzZXJBZ2VudCI6Ik1vemlsbGEvNS4wIChXaW5kb3dzIE5UIDEwLjA7IFdpbjY0OyB4NjQ7IHJ2OjgwLjApIEdlY2tvLzIwMTAwMTAxIEZpcmVmb3gvODAuMCIsInBlcnNvbmFsRGF0YUNvbGxlY3Rpb25BbGxvd2VkIjp0cnVlfSwidXRjT2Zmc2V0IjoiKzA2OjAwIiwidGFiSWQiOiIwNjYzMTE4Ni05ZGIwLTRlZTUtODQ0Zi04NDdkMDA5OGYzNWEiLCJ0aW1lc3RhbXAiOjE1OTk4MjU4NDIwNzAsInR5cGUiOjIxMSwiZXZlbnRUeXBlIjoiYWN0aW9uIiwiZXZlbnRJZCI6ImE5MmQzZTBlLTk2MjctNGM0Yy05OWFlLTU3ZWJmZmQ4MDU5ZCIsImFjdGlvblR5cGUiOiJleHRlcm5hbExpbmsiLCJldmVudE9yZGluYWwiOjAsInVpRWxlbWVudCI6eyJuYW1lIjoiY29udGFjdCIsIm93bmVyTmFtZSI6ImNhcmRDb250YWN0cyIsInBvc2l0aW9uIjoxLCJmcmFtZVV1aWQiOiJkNTdlNjk4Ni03YTE0LTRkNmMtYWZkYS0xMmM2Zjg5ZjhhMmQifSwicGF5bG9hZCI6eyJjb250YWN0Ijp7InZhbHVlIjoiaHR0cHM6Ly9mYWNlYm9vay5jb20vc3Rvcmllc2NhZmUudWEiLCJ0eXBlIjoiZmFjZWJvb2siLCJwb3NpdGlvbiI6MX0sInBsYWNlSXRlbSI6eyJlbnRpdHkiOnsiaWQiOiI3MDAwMDAwMTAyOTY4ODk5NSIsInR5cGUiOiJicmFuY2giLCJzZWdtZW50SW5mbyI6eyJiYXNlTG9jYWxlIjoicnVfVUEiLCJzZWdtZW50SWQiOiIxMDcifX0sImdlb1Bvc2l0aW9uIjp7ImxvbiI6MzAuNTExMzU1LCJsYXQiOjUwLjQ2NzQzMX0sIm1haW5SdWJyaWMiOiIxNjEiLCJpc0RlbGV0ZWQiOmZhbHNlLCJvcmciOiI3MDAwMDAwMTAyOTY4ODk5NCJ9LCJleHRlcm5hbExpbmsiOnsiZm9ya0V2ZW50T3JkaW5hbCI6NiwicGFyZW50VGFiSWQiOiJkOWQ3MjEzYy1kZTVkLTRlZmQtOThhYy0xOWM5NWFkMDg2ZDEifX19XQ%3D%3D,https://link.2gis.ru/3.2/aHR0cHM6Ly9pbnN0YWdyYW0uY29tL3N0b3JpZXNjYWZlLnVhCmh0dHA6Ly9zMC5ic3MuMmdpcy5jb20vYnNzLzMKW3siY29tbW9uIjp7ImZvcm1hdFZlcnNpb24iOjMsImFwcFZlcnNpb24iOiIyMDIwLTA5LTExLTA4IiwicHJvZHVjdCI6MzQsImFwaWtleSI6InJ1cmJibjM0NDYiLCJhcGlrZXlTdGF0dXMiOjEsImRldmljZUxvY2FsZSI6ImVuX1VTIiwidXNlciI6IjNhMTFlMzFiLWNjODctNDYwYy05MmVkLTMyNWNjODUyZjRhMSIsImlwIjoiNDkuMjA3LjIwNC4yMTQiLCJzZXNzaW9uSWQiOiJkMmQ3ZTQ5YS02NWMwLTQ0Y2YtOGNjMS0zOWI0YjA3ODY2Y2YiLCJ1c2VyQWdlbnQiOiJNb3ppbGxhLzUuMCAoV2luZG93cyBOVCAxMC4wOyBXaW42NDsgeDY0OyBydjo4MC4wKSBHZWNrby8yMDEwMDEwMSBGaXJlZm94LzgwLjAiLCJwZXJzb25hbERhdGFDb2xsZWN0aW9uQWxsb3dlZCI6dHJ1ZX0sInV0Y09mZnNldCI6IiswNjowMCIsInRhYklkIjoiZTFkY2EyYzQtNTBiYy00NzY0LWFmMDktNjE1MDAwZWEwNzgyIiwidGltZXN0YW1wIjoxNTk5ODI1ODQyMDcyLCJ0eXBlIjoyMTEsImV2ZW50VHlwZSI6ImFjdGlvbiIsImV2ZW50SWQiOiIxOTNjMjI3ZS02NGQ4LTQyZTItYTkyYi0xNGJjNWIwODZjYzIiLCJhY3Rpb25UeXBlIjoiZXh0ZXJuYWxMaW5rIiwiZXZlbnRPcmRpbmFsIjowLCJ1aUVsZW1lbnQiOnsibmFtZSI6ImNvbnRhY3QiLCJvd25lck5hbWUiOiJjYXJkQ29udGFjdHMiLCJwb3NpdGlvbiI6MiwiZnJhbWVVdWlkIjoiZDU3ZTY5ODYtN2ExNC00ZDZjLWFmZGEtMTJjNmY4OWY4YTJkIn0sInBheWxvYWQiOnsiY29udGFjdCI6eyJ2YWx1ZSI6Imh0dHBzOi8vaW5zdGFncmFtLmNvbS9zdG9yaWVzY2FmZS51YSIsInR5cGUiOiJpbnN0YWdyYW0iLCJwb3NpdGlvbiI6Mn0sInBsYWNlSXRlbSI6eyJlbnRpdHkiOnsiaWQiOiI3MDAwMDAwMTAyOTY4ODk5NSIsInR5cGUiOiJicmFuY2giLCJzZWdtZW50SW5mbyI6eyJiYXNlTG9jYWxlIjoicnVfVUEiLCJzZWdtZW50SWQiOiIxMDcifX0sImdlb1Bvc2l0aW9uIjp7ImxvbiI6MzAuNTExMzU1LCJsYXQiOjUwLjQ2NzQzMX0sIm1haW5SdWJyaWMiOiIxNjEiLCJpc0RlbGV0ZWQiOmZhbHNlLCJvcmciOiI3MDAwMDAwMTAyOTY4ODk5NCJ9LCJleHRlcm5hbExpbmsiOnsiZm9ya0V2ZW50T3JkaW5hbCI6NiwicGFyZW50VGFiSWQiOiJkOWQ3MjEzYy1kZTVkLTRlZmQtOThhYy0xOWM5NWFkMDg2ZDEifX19XQ%3D%3D,3.81E+11,"Константиновская, 20 1 этаж","['Салат овощной ремикс-99 ₴', 'Салат Греческий-129 ₴', 'Салат с печеной свеклой, сыром Фета и шпинатом-89 ₴', 'Салат с моцареллой, яйцом Пашот и авокадо-129 ₴', 'Салат с индейкой, шпинатом и авокадо-139 ₴', 'Цезарь с курицей-119 ₴', 'Цезарь с лососем-139 ₴', 'Цезарь с тигровыми креветками-139 ₴', 'Цезарь с индейкой-129 ₴', 'Паста Карбонара-129 ₴', 'Паста с тигровыми креветками, маринованными в чесночно-лаймовом соусе-139 ₴', 'Паста с индейкой в соевом соусе-119 ₴', 'Паста с тунцом, пармезаном и томленными томатами-119 ₴', 'Паста с лососем в сливочном соусе-139 ₴', 'Паста Болоньезе-139 ₴', 'Паста с сырами-119 ₴', 'Вафля с прошуто на сырном тесте-129 ₴', 'Вафля с куриным филе, авокадо и фирменным соусом-119 ₴', 'Вафля с тунцом, сыром Фета и огурцом-119 ₴', 'Вафля Капрезе: моцарелла, томаты Черри и соус песто-129 ₴', 'Вафля с лососем-129 ₴', 'Вафля 3 сыра: с голубой плесенью, Бри, пармезаном. Выпекается на сырном тесте-119 ₴', ""Вафля с Nutella, M&M's и мороженым-129 ₴"", 'Домашние сырники-79 ₴', 'Овсяная каша с грушей, бананом и мёдом-69 ₴', 'Овсяная каша с яйцом Пашот, авокадо и помидорами Черри-69 ₴', 'Овсяная каша с сыром Бри, пармезаном и голубым сыром-79 ₴', 'Яйца-скрэмбл с авокадо и помидорами Черри-89 ₴', 'Яйца-скрэмбл с беконом-109 ₴', 'Яйца-скрэмбл с лососем-109 ₴', 'Яйца-скрэмбл с тигровыми креветками, маринованными в чесночно-имбирном соусе-119 ₴', 'Чизкейк Нью-Йорк-89 ₴', 'Торт Ферреро-99 ₴', 'Торт Медовик-89 ₴', 'Торт Наполеон-89 ₴', 'Мохито б/а-59 ₴', 'Лимонад клюква-мята-59 ₴', 'Лимонад маракуйя-69 ₴', 'Смузи груша-79 ₴', 'Смузи шпинат-киви-89 ₴', 'Смузи смородина-89 ₴', 'Фреш Апельсин-грейпфрут-79 ₴', 'Фреш Грейпфрут-79 ₴', 'Фреш апельсин-79 ₴']",11/9/2020 17:35,11/9/2020 17:35
