tkt.ge,sourcing_tkt.ge,ბარბარ'ა,NA,Georgia,NA,NA,"კოტე აფხაზის ქ. 33, თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236372,17:00 - 05:00,NA,NA
tkt.ge,sourcing_tkt.ge,Taglaura | თაღლაურა,NA,Georgia,NA,NA,"მტკვრის მარჯვენა სანაპირო,ვახუშტი ბაგრატიონის ხიდი,თბილისი,საქართველო",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236373,11:00 - 00:00,NA,NA
tkt.ge,sourcing_tkt.ge,Bina 37/ბინა 37,NA,Georgia,NA,NA,mgaloblishvili 5a,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236374,13:00 - 23:00,NA,NA
tkt.ge,sourcing_tkt.ge,მეგრული სახლი ვაკე | Megruli Sakhli Vake,NA,Georgia,NA,NA,13 ილო მოსაშვილის ქ. თბილისი,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236375,11:00 - 23:00,NA,NA
tkt.ge,sourcing_tkt.ge,ბილი ბერკის ირლანდიური პაბი | Billy Burker’s Irish Pub,NA,Georgia,NA,NA,"მერაბ კოსტავას 77, თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236376,10:00 - 00:00,NA,NA
tkt.ge,sourcing_tkt.ge,ფრაგოლა | Fragola,NA,Georgia,NA,NA,"N2 ალექსანდრე ყაზბეგი,თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236377,10:00 - 00:00,NA,NA
tkt.ge,sourcing_tkt.ge,ლისი ლაუნჯი | Lisi Lounge,NA,Georgia,NA,NA,"ლისის ტბა, თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236379,12:00 - 00:00,NA,NA
tkt.ge,sourcing_tkt.ge,ძველი ქალაქის გალავანი | Old City Wall,NA,Georgia,NA,NA,"ბარათაშვილის 1,თბილისი,",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236380,12:00 - 23:30,NA,NA
tkt.ge,sourcing_tkt.ge,ღუმელი | GHUMELI,NA,Georgia,NA,NA,"10 Mikheil Lermontovi St, T'bilisi, Georgia",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236381,18:00 - 02:00,NA,NA
tkt.ge,sourcing_tkt.ge,სოფია მელნიკოვის ფანტასტიკური დუქანი | Sofia Melnikova’s Fantastic Douqan,NA,Georgia,NA,NA,"22 რევაზ თაბუკაშვილის ქუჩა, თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236382,12:00 - 02:00,NA,NA
tkt.ge,sourcing_tkt.ge,კაფე თეიქ ფაივ | Cafe Take Five,NA,Georgia,NA,NA,"ლისის ტბა, თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236383,14:00 - 00:00,NA,NA
tkt.ge,sourcing_tkt.ge,თბილი სიო | Tbili Sio,NA,Georgia,NA,NA,1 პეტრიაშვილის ქ. თბილისი,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236384,12:00 - 02:00,NA,NA
tkt.ge,sourcing_tkt.ge,მეგრული ოდა | Megruli Oda,NA,Georgia,NA,NA,მარშალ გელოვანის მე-2 კმ,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236385,10:00 - 23:00,NA,NA
tkt.ge,sourcing_tkt.ge,ათონელი | Atoneli,NA,Georgia,NA,NA,2/9 ივანე მაჩაბელის ქ. თბილისი,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236386,19:00 - 02:00,NA,NA
tkt.ge,sourcing_tkt.ge,სოდამ კორეული რესტორანი | Sodam Korean Restaurant,NA,Georgia,NA,NA,გიორგი ახვლედიანის 7,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236387,12:00 - 23:45,NA,NA
tkt.ge,sourcing_tkt.ge,აკადემია ლაუნჯ რესტორანი | Academy Lounge  Restaurant,NA,Georgia,NA,NA,"შოთა რუსთაველის გამზირი 27/2, თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236388,11:30 - 02:00,NA,NA
tkt.ge,sourcing_tkt.ge,ტოკიო ჰაუსი | Tokyo House,NA,Georgia,NA,NA,1 ხიმშიაშვილის ქ. თბილისი,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236389,12:00 - 00:00,NA,NA
tkt.ge,sourcing_tkt.ge,ამირა | Amira,NA,Georgia,NA,NA,"ილო მოსაშვილის 24, თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236391,11:30 - 23:45,NA,NA
tkt.ge,sourcing_tkt.ge,ფიშ & ვაინ | Fish & Wine,NA,Georgia,NA,NA,60 Paliashvili Str. Tbilisi,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236393,12:00 - 00:00,NA,NA
tkt.ge,sourcing_tkt.ge,სოდა ბარი | Soda bar,NA,Georgia,NA,NA,"20 შალვა დადიანი,თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236394,12:00 - 00:00,NA,NA
tkt.ge,sourcing_tkt.ge,აურა | Aura,NA,Georgia,NA,NA,"8 საკანდელიძის ქ,თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236395,11:00 - 01:00,NA,NA
tkt.ge,sourcing_tkt.ge,ბიგ ბარი | Big Bar,NA,Georgia,NA,NA,"27 დავით აღმაშენებელი,თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236396,11:00 - 02:00,NA,NA
tkt.ge,sourcing_tkt.ge,გინესი | Guinness,NA,Georgia,NA,NA,"კუს ტბა, თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236398,11:00 - 00:00,NA,NA
