Competitor,Sourcing_competitor,Restaurant_name,Tag,Average_basket_value,Min. Order,Country,City,City_code,Address,Postal_code,Latitude,Longitude,Phone_number,Rating,Number_of_reviews,Website, URL,Opening_hours,Delivery_charges
Tazz,sourcing_tazz,Chapeau,InternaÈ›ional ,N/A,N/A,Romania,Cluj-Napoca,CLJ,str Paris 88,N/A,46.76703969,23.54098342,N/A,3.4,43,https://www.tazz.ro,https://tazz.ro/cluj-napoca/chapeau/3995/partener,"Luni  12:00 - 24:00
Joi  12:00 - 24:00
Vineri  12:00 - 24:00
Sâmbătă  15:00 - 24:00
Duminică  15:00 - 24:00
",Free Delivery
Tazz,sourcing_tazz,Salad Box Cluj Iulius Mall,InternaÈ›ional ,N/A,30 00 Lei,Romania,Cluj-Napoca,CLJ,"Str. Alexandru V. Voievod, nr. 53-55",N/A,46.76703969,23.54098342,N/A,3.6,11,https://www.tazz.ro,https://tazz.ro/cluj-napoca/salad-box-cluj-iulius-mall/4433/partener,"Luni  10:30 - 20:30
Marți  10:30 - 20:30
Miercuri  10:30 - 20:30
Joi  10:30 - 20:30
Vineri  10:30 - 20:30
Sâmbătă  10:30 - 20:30
Duminică  10:30 - 20:30
",Free Delivery
Tazz,sourcing_tazz,Pizza Fast & Furious,Italian ,N/A,35 00 Lei,Romania,Cluj-Napoca,CLJ,"str. Mehedinți, nr. 83",N/A,46.76703969,23.54098342,N/A,3.3,35,https://www.tazz.ro,https://tazz.ro/cluj-napoca/pizza-fast-furious/1286/partener,"Luni  00:00 - 02:00
Joi  00:00 - 02:00
Vineri  00:00 - 02:00
Sâmbătă  00:00 - 02:00
Duminică  00:00 - 02:00
",Free Delivery
Tazz,sourcing_tazz,Meniul Zilei by Papa Land,RomÃ¢nesc ,N/A,29 90 Lei,Romania,Cluj-Napoca,CLJ,"Piata Garii, nr 3",N/A,46.76703969,23.54098342,N/A,3.3,50,https://www.tazz.ro,https://tazz.ro/cluj-napoca/meniul-zilei-by-papa-land/2684/partener,"Luni  10:00 - 18:00
Marți  10:00 - 18:00
Miercuri  10:00 - 18:00
Joi  10:00 - 18:00
Vineri  10:00 - 18:00
Sâmbătă  10:00 - 18:00
","5 99 								Lei"
Tazz,sourcing_tazz,Brother`s Pizza,InternaÈ›ional ,N/A,30 00 Lei,Romania,Cluj-Napoca,CLJ,"Str. Simion Musat, Nr.4A Cluj-Napoca",N/A,46.76703969,23.54098342,N/A,3.2,50,https://www.tazz.ro,https://tazz.ro/cluj-napoca/brother-s-pizza/2022/partener,"Luni  00:00 - 03:00
Marți  00:00 - 03:00
Miercuri  00:00 - 03:00
Joi  00:00 - 03:00
Vineri  00:00 - 03:00
Sâmbătă  00:00 - 03:00
Duminică  00:00 - 03:00
",Free Delivery
Tazz,sourcing_tazz,Old PUB No. 2,InternaÈ›ional ,N/A,35 00 Lei,Romania,Cluj-Napoca,CLJ,"str. Mehedinți, nr. 82",N/A,46.76703969,23.54098342,N/A,3.2,21,https://www.tazz.ro,https://tazz.ro/cluj-napoca/old-pub-no-2/1285/partener,"Luni  00:00 - 02:00
Joi  00:00 - 02:00
Vineri  00:00 - 02:00
Sâmbătă  00:00 - 02:00
Duminică  00:00 - 02:00
",Free Delivery
Tazz,sourcing_tazz,Safir,InternaÈ›ional ,N/A,29 90 Lei,Romania,Cluj-Napoca,CLJ,"p-ta 1 Mai nr.3, Cluj-Napoca",N/A,46.76703969,23.54098342,N/A,3.1,9,https://www.tazz.ro,https://tazz.ro/cluj-napoca/safir/1830/partener,"Luni  10:00 - 16:00
Marți  10:00 - 16:00
Miercuri  10:00 - 16:00
Joi  10:00 - 16:00
Vineri  10:00 - 16:00
Sâmbătă  09:00 - 14:00
","5 99 								Lei"
Tazz,sourcing_tazz,Rebreanu 3,RomÃ¢nesc ,N/A,29 90 Lei,Romania,Cluj-Napoca,CLJ,"Str. Liviu Rebreanu, nr 3",N/A,46.76703969,23.54098342,N/A,3,5,https://www.tazz.ro,https://tazz.ro/cluj-napoca/rebreanu-3/4122/partener,"Luni  11:00 - 21:00
Marți  11:00 - 21:00
Miercuri  11:00 - 21:00
Joi  11:00 - 21:00
Vineri  11:00 - 21:00
Sâmbătă  11:00 - 21:00
Duminică  11:00 - 21:00
","5 99 								Lei"
Tazz,sourcing_tazz,Double Cheese Manastur,Italian ,N/A,28 00 Lei,Romania,Cluj-Napoca,CLJ,Fabricii de zahar 56,N/A,46.76703969,23.54098342,N/A,2.9,22,https://www.tazz.ro,https://tazz.ro/cluj-napoca/double-cheese-manastur/1190/partener,"Luni  10:00 - 22:00
Marți  10:00 - 22:00
Miercuri  10:00 - 22:00
Joi  10:00 - 22:00
Vineri  10:00 - 22:00
Sâmbătă  10:00 - 22:00
Duminică  10:00 - 22:00
",Free Delivery
Tazz,sourcing_tazz,Easy Chilli Marasti,Italian ,N/A,28 00 Lei,Romania,Cluj-Napoca,CLJ,"Str. Fabricii de Zahăr, nr. 56",N/A,46.76703969,23.54098342,N/A,N/A,4,https://www.tazz.ro,https://tazz.ro/cluj-napoca/easy-chilli-marasti/1302/partener,"Luni  10:00 - 21:45
Marți  10:00 - 21:45
Miercuri  10:00 - 21:45
Joi  10:00 - 21:45
Vineri  10:00 - 21:45
Sâmbătă  10:00 - 21:45
Duminică  10:00 - 21:45
",Free Delivery
Tazz,sourcing_tazz,TrioX Catering,RomÃ¢nesc ,N/A,30 00 Lei,Romania,Cluj-Napoca,CLJ,"Str Tudor Vladimirescu, 2-4",N/A,46.76703969,23.54098342,N/A,2.6,9,https://www.tazz.ro,https://tazz.ro/cluj-napoca/triox-catering/3731/partener,"Luni  09:00 - 14:00
Marți  09:00 - 14:00
Miercuri  09:00 - 14:00
Joi  09:00 - 14:00
Vineri  09:00 - 14:00
","5 00 								Lei"
Tazz,sourcing_tazz,Sisters,Alimente È™i BÄƒuturi ,N/A,29 90 Lei,Romania,Cluj-Napoca,CLJ,"Str. Universitatii, Nr. 2",N/A,46.76703969,23.54098342,N/A,N/A,4,https://www.tazz.ro,https://tazz.ro/cluj-napoca/sisters/4694/partener,"Luni  08:00 - 16:00
Marți  08:00 - 16:00
Miercuri  08:00 - 16:00
Joi  08:00 - 16:00
Vineri  08:00 - 16:00
Sâmbătă  10:00 - 18:00
Duminică  10:00 - 18:00
","5 99 								Lei"
Tazz,sourcing_tazz,Fresh Box,InternaÈ›ional ,N/A,29 90 Lei,Romania,Cluj-Napoca,CLJ,str Ploiesti nr 14,N/A,46.76703969,23.54098342,N/A,N/A,3,https://www.tazz.ro,https://tazz.ro/cluj-napoca/fresh-box/4442/partener,"Luni  10:00 - 15:30
Marți  10:00 - 15:30
Miercuri  10:00 - 15:30
Joi  10:00 - 15:30
Vineri  10:00 - 15:30
","5 99 								Lei"
Tazz,sourcing_tazz,Pizza Hai Hui,InternaÈ›ional ,N/A,29 90 Lei,Romania,Cluj-Napoca,CLJ,Iancu de Hunedoara 18,N/A,46.76703969,23.54098342,N/A,N/A,3,https://www.tazz.ro,https://tazz.ro/cluj-napoca/pizza-hai-hui/4558/partener,"Marți  14:00 - 21:00
Miercuri  14:00 - 21:00
Joi  14:00 - 21:00
Vineri  14:00 - 21:00
Sâmbătă  14:00 - 21:00
Duminică  14:00 - 21:00
","5 99 								Lei"
Tazz,sourcing_tazz,Bistro Engels Croco,InternaÈ›ional ,N/A,29 90 Lei,Romania,Cluj-Napoca,CLJ,Piata Lucian Blaga nr.2,N/A,46.76703969,23.54098342,N/A,N/A,2,https://www.tazz.ro,https://tazz.ro/cluj-napoca/bistro-engels-croco/4185/partener,"Luni  10:00 - 17:00
Marți  10:00 - 17:00
Miercuri  10:00 - 17:00
Joi  10:00 - 17:00
Vineri  10:00 - 17:00
","5 99 								Lei"
Tazz,sourcing_tazz,Casa Piratilor,InternaÈ›ional ,N/A,29 99 Lei,Romania,Cluj-Napoca,CLJ,"Cluj-Napoca, judet Cluj str Ravasului 16",N/A,46.76703969,23.54098342,N/A,N/A,2,https://www.tazz.ro,https://tazz.ro/cluj-napoca/casa-piratilor/4819/partener,"Luni  10:00 - 21:00
Marți  10:00 - 21:00
Miercuri  10:00 - 21:00
Joi  10:00 - 21:00
Vineri  10:00 - 21:00
Sâmbătă  10:00 - 21:00
Duminică  10:00 - 21:00
","5 99 								Lei"
Tazz,sourcing_tazz,Metropolitan Catering,InternaÈ›ional ,N/A,29 90 Lei,Romania,Cluj-Napoca,CLJ,str Panait Istrate nr 11,N/A,46.76703969,23.54098342,N/A,N/A,2,https://www.tazz.ro,https://tazz.ro/cluj-napoca/metropolitan-catering/4391/partener,"Luni  09:00 - 21:00
Marți  09:00 - 21:00
Miercuri  09:00 - 21:00
Joi  09:00 - 21:00
Vineri  09:00 - 21:00
Sâmbătă  13:00 - 21:00
","5 99 								Lei"
Tazz,sourcing_tazz,River Park,InternaÈ›ional ,N/A,30 00 Lei,Romania,Cluj-Napoca,CLJ,"Bulevardul 1 Decembrie 1918, Nr. 120A",N/A,46.76703969,23.54098342,N/A,N/A,2,https://www.tazz.ro,https://tazz.ro/cluj-napoca/river-park/1126/partener,"Luni  12:00 - 20:00
Marți  12:00 - 20:00
Miercuri  12:00 - 20:00
Joi  12:00 - 20:00
Vineri  12:00 - 20:00
Sâmbătă  12:00 - 20:00
Duminică  12:00 - 20:00
",Free Delivery
Tazz,sourcing_tazz,Royal Bites,InternaÈ›ional ,N/A,29 90 Lei,Romania,Cluj-Napoca,CLJ,"Str Donath, 100",N/A,46.76703969,23.54098342,N/A,N/A,2,https://www.tazz.ro,https://tazz.ro/cluj-napoca/royal-bites/4388/partener,"Luni  11:00 - 20:00
Marți  11:00 - 20:00
Miercuri  11:00 - 20:00
Joi  11:00 - 20:00
Vineri  11:00 - 20:00
","5 99 								Lei"
Tazz,sourcing_tazz,Braserie - La Mistic,InternaÈ›ional ,N/A,29 90 Lei,Romania,Cluj-Napoca,CLJ,"Bdul 21 Decembrie 1989,nr 148a, statie autobus P-ta Marasti",N/A,46.76703969,23.54098342,N/A,N/A,1,https://www.tazz.ro,https://tazz.ro/cluj-napoca/braserie-la-mistic/4714/partener,"Luni  08:00 - 21:00
Marți  08:00 - 21:00
Miercuri  08:00 - 21:00
Joi  08:00 - 21:00
Vineri  08:00 - 21:00
Sâmbătă  08:00 - 21:00
Duminică  08:00 - 21:00
","5 99 								Lei"
Tazz,sourcing_tazz,Finesse Ice Cream,Italian ,N/A,29 90 Lei,Romania,Cluj-Napoca,CLJ,"str. Virgil Fulicea, nr. 2",N/A,46.76703969,23.54098342,N/A,N/A,1,https://www.tazz.ro,https://tazz.ro/cluj-napoca/finesse-ice-cream/4555/partener,"Luni  11:00 - 20:00
Marți  11:00 - 20:00
Miercuri  11:00 - 20:00
Joi  11:00 - 20:00
Vineri  11:00 - 20:00
Sâmbătă  11:00 - 20:00
Duminică  11:00 - 20:00
","5 99 								Lei"
Tazz,sourcing_tazz,Happi Vivo Mall,InternaÈ›ional ,N/A,29 90 Lei,Romania,Cluj-Napoca,CLJ,Vivo! Mall Cluj-Napoca,N/A,46.76703969,23.54098342,N/A,N/A,1,https://www.tazz.ro,https://tazz.ro/cluj-napoca/happi-vivo-mall/3257/partener,"Luni  10:30 - 20:30
Marți  10:30 - 20:30
Miercuri  10:30 - 20:30
Joi  10:30 - 20:30
Vineri  10:30 - 20:30
Sâmbătă  10:30 - 20:30
Duminică  10:30 - 20:30
","5 99 								Lei"
Tazz,sourcing_tazz,Il Caffe Dell`Angolo,InternaÈ›ional ,N/A,29 90 Lei,Romania,Cluj-Napoca,CLJ,Strada Constantin Brancusi 84,N/A,46.76703969,23.54098342,N/A,N/A,1,https://www.tazz.ro,https://tazz.ro/cluj-napoca/il-caffe-dell-angolo/4705/partener,"Luni  08:00 - 16:00
Marți  08:00 - 16:00
Miercuri  08:00 - 16:00
Joi  08:00 - 16:00
Vineri  08:00 - 16:00
","5 99 								Lei"
Tazz,sourcing_tazz,La Tevi Pub,InternaÈ›ional ,N/A,30 00 Lei,Romania,Cluj-Napoca,CLJ,str I.M.Klein nr 15,N/A,46.76703969,23.54098342,N/A,N/A,1,https://www.tazz.ro,https://tazz.ro/cluj-napoca/la-tevi-pub/4451/partener,"Luni  11:00 - 22:00
Vineri  11:00 - 22:00
Sâmbătă  11:00 - 22:00
Duminică  11:00 - 22:00
",Free Delivery
Tazz,sourcing_tazz,Tramvay Bistro,InternaÈ›ional ,N/A,29 90 Lei,Romania,Cluj-Napoca,CLJ,Bulevardul Eroilor 13,N/A,46.76703969,23.54098342,N/A,N/A,1,https://www.tazz.ro,https://tazz.ro/cluj-napoca/tramvay-bistro/4096/partener,"Luni  10:00 - 21:00
Marți  10:00 - 21:00
Miercuri  10:00 - 21:00
Joi  10:00 - 21:00
Vineri  10:00 - 21:00
Sâmbătă  10:00 - 21:00
Duminică  10:00 - 21:00
","5 99 								Lei"
Tazz,sourcing_tazz,Brotherâ€™s Pizza Floresti,InternaÈ›ional ,N/A,70 00 Lei,Romania,Cluj-Napoca,CLJ,-,N/A,46.76703969,23.54098342,N/A,N/A,0,https://www.tazz.ro,https://tazz.ro/cluj-napoca/brother-s-pizza-floresti/4692/partener,"Luni  00:00 - 03:00
Marți  00:00 - 03:00
Miercuri  00:00 - 03:00
Joi  00:00 - 03:00
Vineri  00:00 - 03:00
Sâmbătă  00:00 - 03:00
Duminică  00:00 - 03:00
",Free Delivery
Tazz,sourcing_tazz,Chelsea,InternaÈ›ional ,N/A,40 00 Lei,Romania,Cluj-Napoca,CLJ,"Str Constantin Brancusi, nr. 2",N/A,46.76703969,23.54098342,N/A,N/A,0,https://www.tazz.ro,https://tazz.ro/cluj-napoca/chelsea/1563/partener,"Luni  11:00 - 21:45
Marți  11:00 - 21:45
Miercuri  11:00 - 21:45
Joi  11:00 - 21:45
Vineri  11:00 - 21:45
Sâmbătă  11:00 - 21:45
Duminică  11:00 - 21:45
","6 99 								Lei"
Tazz,sourcing_tazz,Ciao Pizza,Italian ,N/A,30 00 Lei,Romania,Cluj-Napoca,CLJ,"Str.Primaverii nr.2 , sp.com.1",N/A,46.76703969,23.54098342,N/A,N/A,0,https://www.tazz.ro,https://tazz.ro/cluj-napoca/ciao-pizza/4660/partener,"Luni  10:00 - 22:00
",Free Delivery
Tazz,sourcing_tazz,Meat lovers by Maricarn,RomÃ¢nesc ,N/A,29 90 Lei,Romania,Cluj-Napoca,CLJ,Str. Fagului 88,N/A,46.76703969,23.54098342,N/A,N/A,0,https://www.tazz.ro,https://tazz.ro/cluj-napoca/meat-lovers-by-maricarn/3816/partener,"Luni  11:00 - 21:30
Marți  11:00 - 21:30
Miercuri  11:00 - 21:30
Joi  11:00 - 21:30
Vineri  11:00 - 21:30
Sâmbătă  11:00 - 21:30
Duminică  11:00 - 21:30
","5 99 								Lei"
Tazz,sourcing_tazz,Pauza MicÄƒ by Selgros Cluj,RomÃ¢nesc ,N/A,20 00 Lei,Romania,Cluj-Napoca,CLJ,"Str. Someseni nr.8, jud. Cluj",N/A,46.76703969,23.54098342,N/A,N/A,0,https://www.tazz.ro,https://tazz.ro/cluj-napoca/pauza-mica-by-selgros-cluj/3761/partener,"Luni  10:00 - 17:00
Marți  10:00 - 17:00
Miercuri  10:00 - 17:00
Joi  10:00 - 17:00
Vineri  10:00 - 17:00
Sâmbătă  10:00 - 17:00
Duminică  10:00 - 17:00
","4 99 								Lei"
Tazz,sourcing_tazz,Pizza Buonissimo,Italian ,N/A,29 90 Lei,Romania,Cluj-Napoca,CLJ,Bulevardul Muncii nr. 10,N/A,46.76703969,23.54098342,N/A,N/A,0,https://www.tazz.ro,https://tazz.ro/cluj-napoca/pizza-buonissimo/4573/partener,"Luni  08:00 - 16:30
Marți  08:00 - 16:30
Miercuri  08:00 - 16:30
Joi  08:00 - 16:30
Vineri  08:00 - 16:30
","5 99 								Lei"
Tazz,sourcing_tazz,Pizza Buonissimo Junior,Italian ,N/A,29 90 Lei,Romania,Cluj-Napoca,CLJ,Str Plevnei nr 117,N/A,46.76703969,23.54098342,N/A,N/A,0,https://www.tazz.ro,https://tazz.ro/cluj-napoca/pizza-buonissimo-junior/4572/partener,"Luni  08:00 - 16:45
Marți  08:00 - 16:45
Miercuri  08:00 - 16:45
Joi  08:00 - 16:45
Vineri  08:00 - 16:45
","5 99 								Lei"
Tazz,sourcing_tazz,Raelva Coffee,Alimente È™i BÄƒuturi ,N/A,29 99 Lei,Romania,Cluj-Napoca,CLJ,"Str. Buna Ziua, nr. 39",N/A,46.76703969,23.54098342,N/A,N/A,0,https://www.tazz.ro,https://tazz.ro/cluj-napoca/raelva-coffee/4651/partener,"Luni  08:00 - 19:00
Marți  08:00 - 19:00
Miercuri  08:00 - 19:00
Joi  08:00 - 19:00
Vineri  08:00 - 19:00
Sâmbătă  09:00 - 17:00
Duminică  09:00 - 17:00
","5 99 								Lei"
Tazz,sourcing_tazz,Uni Sport Bistro,InternaÈ›ional ,N/A,29 90 Lei,Romania,Cluj-Napoca,CLJ,"str. Splaiul Independenței, Nr 6, pe platoul sălii Sporturilor Horia Demian",N/A,46.76703969,23.54098342,N/A,N/A,0,https://www.tazz.ro,https://tazz.ro/cluj-napoca/uni-sport-bistro/4396/partener,"Luni  11:00 - 18:30
Marți  11:00 - 18:30
Miercuri  11:00 - 18:30
Joi  11:00 - 18:30
Vineri  11:00 - 18:30
","5 99 								Lei"
Tazz,sourcing_tazz,Shisha Delivery,Turcesc ,N/A,60 00 Lei,Romania,Bucharest,BUC,gheorghe ionescu sisesti 75b,N/A,44.53180327,26.13331174,N/A,3,8,https://www.tazz.ro,https://tazz.ro/bucuresti/shisha-delivery/4229/partener,"Luni  00:00 - 24:00
Marți  00:00 - 24:00
Miercuri  00:00 - 24:00
Joi  00:00 - 24:00
Vineri  00:00 - 24:00
Sâmbătă  00:00 - 24:00
Duminică  00:00 - 24:00
","6 00 								Lei"
Tazz,sourcing_tazz,MAT,Mexican ,N/A,30 00 Lei,Romania,Bucharest,BUC,Strada Mircea Vulcănescu 121,N/A,44.53180327,26.13331174,N/A,4.9,111,https://www.tazz.ro,https://tazz.ro/bucuresti/mat/4521/partener,"Joi  12:00 - 20:00
Vineri  12:00 - 21:00
Sâmbătă  12:00 - 21:00
Duminică  12:00 - 20:00
","4 99 								Lei"
Tazz,sourcing_tazz,Lane Delivery,InternaÈ›ional ,N/A,30 00 Lei,Romania,Bucharest,BUC,"Soseaua Orhideelor 15D, cladirea the Bridge 1",N/A,44.53180327,26.13331174,N/A,4.7,96,https://www.tazz.ro,https://tazz.ro/bucuresti/lane-delivery/3947/partener,"Luni  10:00 - 20:00
Marți  10:00 - 20:00
Miercuri  10:00 - 20:00
Joi  10:00 - 20:00
Vineri  10:00 - 20:00
Sâmbătă  11:30 - 20:00
Duminică  11:30 - 20:00
","4 99 								Lei"
Tazz,sourcing_tazz,Hard Rock Cafe Bucharest,InternaÈ›ional ,N/A,30 00 Lei,Romania,Bucharest,BUC,"Soseaua Kiseleff, nr. 32",N/A,44.53180327,26.13331174,N/A,4.7,4239,https://www.tazz.ro,https://tazz.ro/bucuresti/hard-rock-cafe-bucharest/2140/partener,"Luni  11:30 - 20:30
Marți  11:30 - 20:30
Miercuri  11:30 - 20:30
Joi  11:30 - 20:30
Vineri  11:30 - 20:30
Sâmbătă  11:30 - 20:30
Duminică  11:30 - 20:30
","4 99 								Lei"
Tazz,sourcing_tazz,Noua Pickup Station - aprovizionat cu peste de luat acasa,RomÃ¢nesc ,N/A,30 00 Lei,Romania,Bucharest,BUC,"Strada Popa Nan nr. 7, Sector 2",N/A,44.53180327,26.13331174,N/A,4.7,51,https://www.tazz.ro,https://tazz.ro/bucuresti/noua-pickup-station-aprovizionat-cu-peste-de-luat-acasa/4667/partener,"Joi  12:00 - 15:00
Vineri  12:00 - 15:00
Sâmbătă  12:00 - 15:00
Duminică  12:00 - 15:00
","4 99 								Lei"
Tazz,sourcing_tazz,Boutique du Pain,InternaÈ›ional ,N/A,30 00 Lei,Romania,Bucharest,BUC,Str. Academiei 28-30,N/A,44.53180327,26.13331174,N/A,4.7,143,https://www.tazz.ro,https://tazz.ro/bucuresti/boutique-du-pain/2279/partener,"Luni  10:00 - 20:00
Marți  10:00 - 20:00
Miercuri  10:00 - 20:00
Joi  10:00 - 20:00
Vineri  10:00 - 20:00
Sâmbătă  10:00 - 20:00
Duminică  10:00 - 20:00
","4 99 								Lei"
Tazz,sourcing_tazz,Anika Fried Chicken,InternaÈ›ional ,N/A,30 00 Lei,Romania,Bucharest,BUC,Str. Pictor Nicolae Tonitza nr.10,N/A,44.53180327,26.13331174,N/A,4.6,209,https://www.tazz.ro,https://tazz.ro/bucuresti/anika-fried-chicken/4302/partener,"Miercuri  12:00 - 20:00
Joi  12:00 - 20:00
Vineri  12:00 - 20:00
Sâmbătă  12:00 - 20:00
Duminică  12:00 - 20:00
",Free Delivery
Tazz,sourcing_tazz,Amy Cafe & Lounge,InternaÈ›ional ,N/A,30 00 Lei,Romania,Bucharest,BUC,Str. Clucerului 86,N/A,44.53180327,26.13331174,N/A,4.6,60,https://www.tazz.ro,https://tazz.ro/bucuresti/amy-cafe-lounge/4810/partener,"Luni  10:00 - 22:00
Marți  10:00 - 22:00
Miercuri  10:00 - 22:00
Joi  10:00 - 22:00
Vineri  10:00 - 22:00
Sâmbătă  10:00 - 22:00
Duminică  10:00 - 22:00
","4 99 								Lei"
Tazz,sourcing_tazz,MACE by Joseph Hadad,Oriental ,N/A,30 00 Lei,Romania,Bucharest,BUC,Benjamin Franklin 16,N/A,44.53180327,26.13331174,N/A,4.6,460,https://www.tazz.ro,https://tazz.ro/bucuresti/mace-by-joseph-hadad/4322/partener,"Miercuri  11:00 - 21:00
Joi  11:00 - 21:00
Vineri  11:00 - 21:00
Sâmbătă  11:00 - 21:00
Duminică  11:00 - 21:00
","4 99 								Lei"
Tazz,sourcing_tazz,Paine si Vin,RomÃ¢nesc ,N/A,30 00 Lei,Romania,Bucharest,BUC,"Str. Ion Brezoianu, Nr. 4",N/A,44.53180327,26.13331174,N/A,4.5,236,https://www.tazz.ro,https://tazz.ro/bucuresti/paine-si-vin/2307/partener,"Luni  12:00 - 22:00
Marți  12:00 - 22:00
Miercuri  12:00 - 22:00
Joi  12:00 - 22:00
Vineri  12:00 - 22:00
Sâmbătă  12:00 - 22:00
Duminică  12:00 - 22:00
",Free Delivery
Tazz,sourcing_tazz,CAJU by Joseph Hadad,Mediteranean ,N/A,30 00 Lei,Romania,Bucharest,BUC,Strada Nicolae Golescu 16,N/A,44.53180327,26.13331174,N/A,4.5,124,https://www.tazz.ro,https://tazz.ro/bucuresti/caju-by-joseph-hadad/4344/partener,"Miercuri  11:00 - 21:00
Joi  11:00 - 21:00
Vineri  11:00 - 21:00
Sâmbătă  11:00 - 21:00
Duminică  11:00 - 21:00
","4 99 								Lei"
Tazz,sourcing_tazz,Restaurant Medieval Excalibur,InternaÈ›ional ,N/A,30 00 Lei,Romania,Bucharest,BUC,"Strada Academiei, Nr. 39-41, Sector 1, Bucuresti",N/A,44.53180327,26.13331174,N/A,4.5,60,https://www.tazz.ro,https://tazz.ro/bucuresti/restaurant-medieval-excalibur/4827/partener,"Luni  11:00 - 22:00
Marți  11:00 - 22:00
Miercuri  11:00 - 22:00
Joi  11:00 - 22:00
Vineri  11:00 - 22:00
Sâmbătă  11:00 - 22:00
Duminică  11:00 - 22:00
","4 99 								Lei"
Tazz,sourcing_tazz,McDonald`s Pipera DT,American ,N/A,30 00 Lei,Romania,Bucharest,BUC,"Șoseaua București Nord, nr. 33",N/A,44.53180327,26.13331174,N/A,4.5,118,https://www.tazz.ro,https://tazz.ro/bucuresti/mcdonald-s-pipera-dt/1886/partener,"Luni  10:00 - 22:00
Marți  10:00 - 22:00
Miercuri  10:00 - 22:00
Joi  10:00 - 22:00
Vineri  10:00 - 22:00
Sâmbătă  10:00 - 22:00
Duminică  10:00 - 22:00
",Free Delivery
Tazz,sourcing_tazz,McDonald`s Otopeni,American ,N/A,30 00 Lei,Romania,Bucharest,BUC,Șoseaua București-Ploiești Km. 16,N/A,44.53180327,26.13331174,N/A,4.5,343,https://www.tazz.ro,https://tazz.ro/bucuresti/mcdonald-s-otopeni/1881/partener,"Luni  10:00 - 21:45
Marți  10:00 - 21:45
Miercuri  10:00 - 21:45
Joi  10:00 - 21:45
Vineri  10:00 - 21:45
Sâmbătă  10:00 - 21:45
Duminică  10:00 - 21:45
",Free Delivery
Tazz,sourcing_tazz,McDonaldâ€™s Gara de Nord,American ,N/A,30 00 Lei,Romania,Bucharest,BUC,"Gara de Nord, Piața Gării de Nord",N/A,44.53180327,26.13331174,N/A,4.5,396,https://www.tazz.ro,https://tazz.ro/bucuresti/mcdonald-s-gara-de-nord/1545/partener,"Luni  10:00 - 22:00
Marți  10:00 - 22:00
Miercuri  10:00 - 22:00
Joi  10:00 - 22:00
Vineri  10:00 - 22:00
Sâmbătă  10:00 - 22:00
Duminică  10:00 - 22:00
",Free Delivery
Tazz,sourcing_tazz,Switch. Eat At Home,InternaÈ›ional ,N/A,30 00 Lei,Romania,Bucharest,BUC,Calea Grivita 70-72,N/A,44.53180327,26.13331174,N/A,4.4,162,https://www.tazz.ro,https://tazz.ro/bucuresti/switch-eat-at-home/3377/partener,"Luni  12:00 - 21:00
Marți  12:00 - 21:00
Miercuri  12:00 - 21:00
Joi  12:00 - 21:00
Vineri  12:00 - 22:00
Sâmbătă  12:00 - 22:00
Duminică  12:00 - 21:00
",Free Delivery
Tazz,sourcing_tazz,CiÈ™migiu Delivery,InternaÈ›ional ,N/A,30 00 Lei,Romania,Bucharest,BUC,Bulevardul Unirii nr. 1 (In incinta restaurantului Stadio Unirii),N/A,44.53180327,26.13331174,N/A,4.5,43,https://www.tazz.ro,https://tazz.ro/bucuresti/cismigiu-delivery/2998/partener,"Luni  10:00 - 21:30
Marți  10:00 - 21:30
Miercuri  10:00 - 21:30
Joi  10:00 - 21:30
Vineri  10:00 - 21:30
Sâmbătă  10:00 - 21:30
Duminică  10:00 - 21:30
",Free Delivery
Tazz,sourcing_tazz,KFC Plaza,American ,N/A,30 00 Lei,Romania,Bucharest,BUC,"Bucuresti, Bd. Timisoara Nr. 26, Plaza Romania, etaj 2, sector 6",N/A,44.53180327,26.13331174,N/A,4.4,287,https://www.tazz.ro,https://tazz.ro/bucuresti/kfc-plaza/4776/partener,"Luni  10:00 - 21:00
Marți  10:00 - 21:00
Miercuri  10:00 - 21:00
Joi  10:00 - 21:00
Vineri  10:00 - 21:00
Sâmbătă  10:00 - 21:00
Duminică  10:00 - 21:00
",Free Delivery
Tazz,sourcing_tazz,McDonald`s Mega Mall,American ,N/A,30 00 Lei,Romania,Bucharest,BUC,"Pierre de Coubertin nr. 3-5, sector 2 021901",N/A,44.53180327,26.13331174,N/A,4.5,76,https://www.tazz.ro,https://tazz.ro/bucuresti/mcdonald-s-mega-mall/4963/partener,"Luni  12:00 - 20:00
Marți  12:00 - 20:00
Miercuri  12:00 - 20:00
Joi  12:00 - 20:00
Vineri  12:00 - 20:00
Sâmbătă  12:00 - 20:00
Duminică  12:00 - 20:00
",Free Delivery
Tazz,sourcing_tazz,McDonald`s Orhideea,American ,N/A,30 00 Lei,Romania,Bucharest,BUC,"Splaiul Independenței nr. 210-210 B, sector 6 600025",N/A,44.53180327,26.13331174,N/A,4.3,65,https://www.tazz.ro,https://tazz.ro/bucuresti/mcdonald-s-orhideea/4952/partener,"Luni  10:00 - 19:45
Marți  10:00 - 19:45
Miercuri  10:00 - 19:45
Joi  10:00 - 19:45
Vineri  10:00 - 19:45
Sâmbătă  10:00 - 19:45
Duminică  10:00 - 19:45
",Free Delivery
