restaurant_name,restaurant_address,restaurant_url,item_name,item_price,item_category_code,created_at,updated_at
Stories Cafe,"Константиновская, 20 1 этаж",https://2gis.ua/kiev/firm/70000001029688995?stat=eyJwYXJlbnRUYWJJZCI6ImJhNzQ4YzUyLWEyM2YtNDMxZS1iZThmLWY1ZWU1MmEwNTgxNyIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjJ9LCJwbGFjZUl0ZW0iOnsiZW50aXR5Ijp7ImlkIjoiNzAwMDAwMDEwMjk2ODg5OTUiLCJ0eXBlIjoiYnJhbmNoIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X1VBIiwic2VnbWVudElkIjoiMTA3In19LCJnZW9Qb3NpdGlvbiI6eyJsb24iOjMwLjUxMTM1NSwibGF0Ijo1MC40Njc0MzF9LCJhZHNTZWFyY2giOnRydWUsIm1haW5SdWJyaWMiOiIxNjEiLCJpc0RlbGV0ZWQiOmZhbHNlLCJvcmciOiI3MDAwMDAwMTAyOTY4ODk5NCIsImNvbnRleHRSdWJyaWMiOiIxNjEiLCJyZXN1bHRDbGFzcyI6MiwicG9zaXRpb24iOjJ9LCJzZWFyY2hSZXN1bHRzTGlzdCI6eyJzaXplIjo1OTUzLCJzZWFyY2hUeXBlIjoyLCJmaXJzdFJlc3VsdENsYXNzIjoyLCJjb250ZXh0UnVicmljcyI6WyIxNjIiLCIxNjEiLCIxNjQiLCIxNTc5MSIsIjUxNDU5IiwiMTY2IiwiMTY1Il0sImhhc0dlb1Jlc3RyaWN0aW9uIjpmYWxzZSwicGFydGlhbFJlc3VsdCI6ZmFsc2UsImFkdmVydGlzZXJzIjpbeyJvcmciOiI3MDAwMDAwMTAyMDg2NjIwMyIsImNvbnRleHRSdWJyaWMiOiIxNjQifSx7Im9yZyI6IjcwMDAwMDAxMDI5Njg4OTk0IiwiY29udGV4dFJ1YnJpYyI6IjE2MSJ9LHsib3JnIjoiNzAwMDAwMDEwMjA5NjE4NjEiLCJjb250ZXh0UnVicmljIjoiMTY0In0seyJvcmciOiI3MDAwMDAwMTAyMjYzMjU0MSIsImNvbnRleHRSdWJyaWMiOiI1MTQ1OSJ9LHsib3JnIjoiNzAwMDAwMDEwMjU5ODU0NTgiLCJjb250ZXh0UnVicmljIjoiNTE0NTkifSx7Im9yZyI6IjcwMDAwMDAxMDQ0MjM4MDYxIiwiY29udGV4dFJ1YnJpYyI6IjUxNDU5In0seyJvcmciOiI3MDAwMDAwMTAyMTIyODgxOSIsImNvbnRleHRSdWJyaWMiOiI1MTQ1OSJ9LHsib3JnIjoiNzAwMDAwMDEwMjU1MjAyMzYiLCJjb250ZXh0UnVicmljIjoiMTYxIn0seyJvcmciOiI3MDAwMDAwMTAyMDQ4ODg1NCIsImNvbnRleHRSdWJyaWMiOiIxNjQifSx7Im9yZyI6IjcwMDAwMDAxMDIxOTc5MDA3IiwiY29udGV4dFJ1YnJpYyI6IjE2NSJ9LHsib3JnIjoiNzAwMDAwMDEwMjA2NDc4MjkiLCJjb250ZXh0UnVicmljIjoiMTY0In0seyJvcmciOiI3MDAwMDAwMTAyMDY0NDk4MiIsImNvbnRleHRSdWJyaWMiOiIxNjQifV0sIm91dHZpZXdwb3J0IjpbeyJsYXQiOjUwLjU5MDgwNzcwMTAyOTYxLCJsb24iOjMwLjIwNjI0MzUwMTA1OX0seyJsYXQiOjUwLjMwODgxNjI5ODk3MDM5LCJsb24iOjMwLjIwNjI0MzUwMTA1OX0seyJsYXQiOjUwLjMwODgxNjI5ODk3MDM5LCJsb24iOjMwLjg0MzQ1MDQ5ODk0MTAwM30seyJsYXQiOjUwLjU5MDgwNzcwMTAyOTYxLCJsb24iOjMwLjg0MzQ1MDQ5ODk0MTAwM31dLCJzZWFyY2hTZWdtZW50SWQiOiIxMDcifX0%3D,Салат овощной ремикс,99 ₴,0,16/09/2020 11:20:48,16/09/2020 11:20:48
Stories Cafe,"Константиновская, 20 1 этаж",https://2gis.ua/kiev/firm/70000001029688995?stat=eyJwYXJlbnRUYWJJZCI6ImJhNzQ4YzUyLWEyM2YtNDMxZS1iZThmLWY1ZWU1MmEwNTgxNyIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjJ9LCJwbGFjZUl0ZW0iOnsiZW50aXR5Ijp7ImlkIjoiNzAwMDAwMDEwMjk2ODg5OTUiLCJ0eXBlIjoiYnJhbmNoIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X1VBIiwic2VnbWVudElkIjoiMTA3In19LCJnZW9Qb3NpdGlvbiI6eyJsb24iOjMwLjUxMTM1NSwibGF0Ijo1MC40Njc0MzF9LCJhZHNTZWFyY2giOnRydWUsIm1haW5SdWJyaWMiOiIxNjEiLCJpc0RlbGV0ZWQiOmZhbHNlLCJvcmciOiI3MDAwMDAwMTAyOTY4ODk5NCIsImNvbnRleHRSdWJyaWMiOiIxNjEiLCJyZXN1bHRDbGFzcyI6MiwicG9zaXRpb24iOjJ9LCJzZWFyY2hSZXN1bHRzTGlzdCI6eyJzaXplIjo1OTUzLCJzZWFyY2hUeXBlIjoyLCJmaXJzdFJlc3VsdENsYXNzIjoyLCJjb250ZXh0UnVicmljcyI6WyIxNjIiLCIxNjEiLCIxNjQiLCIxNTc5MSIsIjUxNDU5IiwiMTY2IiwiMTY1Il0sImhhc0dlb1Jlc3RyaWN0aW9uIjpmYWxzZSwicGFydGlhbFJlc3VsdCI6ZmFsc2UsImFkdmVydGlzZXJzIjpbeyJvcmciOiI3MDAwMDAwMTAyMDg2NjIwMyIsImNvbnRleHRSdWJyaWMiOiIxNjQifSx7Im9yZyI6IjcwMDAwMDAxMDI5Njg4OTk0IiwiY29udGV4dFJ1YnJpYyI6IjE2MSJ9LHsib3JnIjoiNzAwMDAwMDEwMjA5NjE4NjEiLCJjb250ZXh0UnVicmljIjoiMTY0In0seyJvcmciOiI3MDAwMDAwMTAyMjYzMjU0MSIsImNvbnRleHRSdWJyaWMiOiI1MTQ1OSJ9LHsib3JnIjoiNzAwMDAwMDEwMjU5ODU0NTgiLCJjb250ZXh0UnVicmljIjoiNTE0NTkifSx7Im9yZyI6IjcwMDAwMDAxMDQ0MjM4MDYxIiwiY29udGV4dFJ1YnJpYyI6IjUxNDU5In0seyJvcmciOiI3MDAwMDAwMTAyMTIyODgxOSIsImNvbnRleHRSdWJyaWMiOiI1MTQ1OSJ9LHsib3JnIjoiNzAwMDAwMDEwMjU1MjAyMzYiLCJjb250ZXh0UnVicmljIjoiMTYxIn0seyJvcmciOiI3MDAwMDAwMTAyMDQ4ODg1NCIsImNvbnRleHRSdWJyaWMiOiIxNjQifSx7Im9yZyI6IjcwMDAwMDAxMDIxOTc5MDA3IiwiY29udGV4dFJ1YnJpYyI6IjE2NSJ9LHsib3JnIjoiNzAwMDAwMDEwMjA2NDc4MjkiLCJjb250ZXh0UnVicmljIjoiMTY0In0seyJvcmciOiI3MDAwMDAwMTAyMDY0NDk4MiIsImNvbnRleHRSdWJyaWMiOiIxNjQifV0sIm91dHZpZXdwb3J0IjpbeyJsYXQiOjUwLjU5MDgwNzcwMTAyOTYxLCJsb24iOjMwLjIwNjI0MzUwMTA1OX0seyJsYXQiOjUwLjMwODgxNjI5ODk3MDM5LCJsb24iOjMwLjIwNjI0MzUwMTA1OX0seyJsYXQiOjUwLjMwODgxNjI5ODk3MDM5LCJsb24iOjMwLjg0MzQ1MDQ5ODk0MTAwM30seyJsYXQiOjUwLjU5MDgwNzcwMTAyOTYxLCJsb24iOjMwLjg0MzQ1MDQ5ODk0MTAwM31dLCJzZWFyY2hTZWdtZW50SWQiOiIxMDcifX0%3D,Салат Греческий,129 ₴,1,16/09/2020 11:20:48,16/09/2020 11:20:48
Stories Cafe,"Константиновская, 20 1 этаж",https://2gis.ua/kiev/firm/70000001029688995?stat=eyJwYXJlbnRUYWJJZCI6ImJhNzQ4YzUyLWEyM2YtNDMxZS1iZThmLWY1ZWU1MmEwNTgxNyIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjJ9LCJwbGFjZUl0ZW0iOnsiZW50aXR5Ijp7ImlkIjoiNzAwMDAwMDEwMjk2ODg5OTUiLCJ0eXBlIjoiYnJhbmNoIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X1VBIiwic2VnbWVudElkIjoiMTA3In19LCJnZW9Qb3NpdGlvbiI6eyJsb24iOjMwLjUxMTM1NSwibGF0Ijo1MC40Njc0MzF9LCJhZHNTZWFyY2giOnRydWUsIm1haW5SdWJyaWMiOiIxNjEiLCJpc0RlbGV0ZWQiOmZhbHNlLCJvcmciOiI3MDAwMDAwMTAyOTY4ODk5NCIsImNvbnRleHRSdWJyaWMiOiIxNjEiLCJyZXN1bHRDbGFzcyI6MiwicG9zaXRpb24iOjJ9LCJzZWFyY2hSZXN1bHRzTGlzdCI6eyJzaXplIjo1OTUzLCJzZWFyY2hUeXBlIjoyLCJmaXJzdFJlc3VsdENsYXNzIjoyLCJjb250ZXh0UnVicmljcyI6WyIxNjIiLCIxNjEiLCIxNjQiLCIxNTc5MSIsIjUxNDU5IiwiMTY2IiwiMTY1Il0sImhhc0dlb1Jlc3RyaWN0aW9uIjpmYWxzZSwicGFydGlhbFJlc3VsdCI6ZmFsc2UsImFkdmVydGlzZXJzIjpbeyJvcmciOiI3MDAwMDAwMTAyMDg2NjIwMyIsImNvbnRleHRSdWJyaWMiOiIxNjQifSx7Im9yZyI6IjcwMDAwMDAxMDI5Njg4OTk0IiwiY29udGV4dFJ1YnJpYyI6IjE2MSJ9LHsib3JnIjoiNzAwMDAwMDEwMjA5NjE4NjEiLCJjb250ZXh0UnVicmljIjoiMTY0In0seyJvcmciOiI3MDAwMDAwMTAyMjYzMjU0MSIsImNvbnRleHRSdWJyaWMiOiI1MTQ1OSJ9LHsib3JnIjoiNzAwMDAwMDEwMjU5ODU0NTgiLCJjb250ZXh0UnVicmljIjoiNTE0NTkifSx7Im9yZyI6IjcwMDAwMDAxMDQ0MjM4MDYxIiwiY29udGV4dFJ1YnJpYyI6IjUxNDU5In0seyJvcmciOiI3MDAwMDAwMTAyMTIyODgxOSIsImNvbnRleHRSdWJyaWMiOiI1MTQ1OSJ9LHsib3JnIjoiNzAwMDAwMDEwMjU1MjAyMzYiLCJjb250ZXh0UnVicmljIjoiMTYxIn0seyJvcmciOiI3MDAwMDAwMTAyMDQ4ODg1NCIsImNvbnRleHRSdWJyaWMiOiIxNjQifSx7Im9yZyI6IjcwMDAwMDAxMDIxOTc5MDA3IiwiY29udGV4dFJ1YnJpYyI6IjE2NSJ9LHsib3JnIjoiNzAwMDAwMDEwMjA2NDc4MjkiLCJjb250ZXh0UnVicmljIjoiMTY0In0seyJvcmciOiI3MDAwMDAwMTAyMDY0NDk4MiIsImNvbnRleHRSdWJyaWMiOiIxNjQifV0sIm91dHZpZXdwb3J0IjpbeyJsYXQiOjUwLjU5MDgwNzcwMTAyOTYxLCJsb24iOjMwLjIwNjI0MzUwMTA1OX0seyJsYXQiOjUwLjMwODgxNjI5ODk3MDM5LCJsb24iOjMwLjIwNjI0MzUwMTA1OX0seyJsYXQiOjUwLjMwODgxNjI5ODk3MDM5LCJsb24iOjMwLjg0MzQ1MDQ5ODk0MTAwM30seyJsYXQiOjUwLjU5MDgwNzcwMTAyOTYxLCJsb24iOjMwLjg0MzQ1MDQ5ODk0MTAwM31dLCJzZWFyY2hTZWdtZW50SWQiOiIxMDcifX0%3D,"Салат с печеной свеклой, сыром Фета и шпинатом",89 ₴,2,16/09/2020 11:20:48,16/09/2020 11:20:48
Stories Cafe,"Константиновская, 20 1 этаж",https://2gis.ua/kiev/firm/70000001029688995?stat=eyJwYXJlbnRUYWJJZCI6ImJhNzQ4YzUyLWEyM2YtNDMxZS1iZThmLWY1ZWU1MmEwNTgxNyIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjJ9LCJwbGFjZUl0ZW0iOnsiZW50aXR5Ijp7ImlkIjoiNzAwMDAwMDEwMjk2ODg5OTUiLCJ0eXBlIjoiYnJhbmNoIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X1VBIiwic2VnbWVudElkIjoiMTA3In19LCJnZW9Qb3NpdGlvbiI6eyJsb24iOjMwLjUxMTM1NSwibGF0Ijo1MC40Njc0MzF9LCJhZHNTZWFyY2giOnRydWUsIm1haW5SdWJyaWMiOiIxNjEiLCJpc0RlbGV0ZWQiOmZhbHNlLCJvcmciOiI3MDAwMDAwMTAyOTY4ODk5NCIsImNvbnRleHRSdWJyaWMiOiIxNjEiLCJyZXN1bHRDbGFzcyI6MiwicG9zaXRpb24iOjJ9LCJzZWFyY2hSZXN1bHRzTGlzdCI6eyJzaXplIjo1OTUzLCJzZWFyY2hUeXBlIjoyLCJmaXJzdFJlc3VsdENsYXNzIjoyLCJjb250ZXh0UnVicmljcyI6WyIxNjIiLCIxNjEiLCIxNjQiLCIxNTc5MSIsIjUxNDU5IiwiMTY2IiwiMTY1Il0sImhhc0dlb1Jlc3RyaWN0aW9uIjpmYWxzZSwicGFydGlhbFJlc3VsdCI6ZmFsc2UsImFkdmVydGlzZXJzIjpbeyJvcmciOiI3MDAwMDAwMTAyMDg2NjIwMyIsImNvbnRleHRSdWJyaWMiOiIxNjQifSx7Im9yZyI6IjcwMDAwMDAxMDI5Njg4OTk0IiwiY29udGV4dFJ1YnJpYyI6IjE2MSJ9LHsib3JnIjoiNzAwMDAwMDEwMjA5NjE4NjEiLCJjb250ZXh0UnVicmljIjoiMTY0In0seyJvcmciOiI3MDAwMDAwMTAyMjYzMjU0MSIsImNvbnRleHRSdWJyaWMiOiI1MTQ1OSJ9LHsib3JnIjoiNzAwMDAwMDEwMjU5ODU0NTgiLCJjb250ZXh0UnVicmljIjoiNTE0NTkifSx7Im9yZyI6IjcwMDAwMDAxMDQ0MjM4MDYxIiwiY29udGV4dFJ1YnJpYyI6IjUxNDU5In0seyJvcmciOiI3MDAwMDAwMTAyMTIyODgxOSIsImNvbnRleHRSdWJyaWMiOiI1MTQ1OSJ9LHsib3JnIjoiNzAwMDAwMDEwMjU1MjAyMzYiLCJjb250ZXh0UnVicmljIjoiMTYxIn0seyJvcmciOiI3MDAwMDAwMTAyMDQ4ODg1NCIsImNvbnRleHRSdWJyaWMiOiIxNjQifSx7Im9yZyI6IjcwMDAwMDAxMDIxOTc5MDA3IiwiY29udGV4dFJ1YnJpYyI6IjE2NSJ9LHsib3JnIjoiNzAwMDAwMDEwMjA2NDc4MjkiLCJjb250ZXh0UnVicmljIjoiMTY0In0seyJvcmciOiI3MDAwMDAwMTAyMDY0NDk4MiIsImNvbnRleHRSdWJyaWMiOiIxNjQifV0sIm91dHZpZXdwb3J0IjpbeyJsYXQiOjUwLjU5MDgwNzcwMTAyOTYxLCJsb24iOjMwLjIwNjI0MzUwMTA1OX0seyJsYXQiOjUwLjMwODgxNjI5ODk3MDM5LCJsb24iOjMwLjIwNjI0MzUwMTA1OX0seyJsYXQiOjUwLjMwODgxNjI5ODk3MDM5LCJsb24iOjMwLjg0MzQ1MDQ5ODk0MTAwM30seyJsYXQiOjUwLjU5MDgwNzcwMTAyOTYxLCJsb24iOjMwLjg0MzQ1MDQ5ODk0MTAwM31dLCJzZWFyY2hTZWdtZW50SWQiOiIxMDcifX0%3D,"Салат с моцареллой, яйцом Пашот и авокадо",129 ₴,3,16/09/2020 11:20:48,16/09/2020 11:20:48
Stories Cafe,"Константиновская, 20 1 этаж",https://2gis.ua/kiev/firm/70000001029688995?stat=eyJwYXJlbnRUYWJJZCI6ImJhNzQ4YzUyLWEyM2YtNDMxZS1iZThmLWY1ZWU1MmEwNTgxNyIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjJ9LCJwbGFjZUl0ZW0iOnsiZW50aXR5Ijp7ImlkIjoiNzAwMDAwMDEwMjk2ODg5OTUiLCJ0eXBlIjoiYnJhbmNoIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X1VBIiwic2VnbWVudElkIjoiMTA3In19LCJnZW9Qb3NpdGlvbiI6eyJsb24iOjMwLjUxMTM1NSwibGF0Ijo1MC40Njc0MzF9LCJhZHNTZWFyY2giOnRydWUsIm1haW5SdWJyaWMiOiIxNjEiLCJpc0RlbGV0ZWQiOmZhbHNlLCJvcmciOiI3MDAwMDAwMTAyOTY4ODk5NCIsImNvbnRleHRSdWJyaWMiOiIxNjEiLCJyZXN1bHRDbGFzcyI6MiwicG9zaXRpb24iOjJ9LCJzZWFyY2hSZXN1bHRzTGlzdCI6eyJzaXplIjo1OTUzLCJzZWFyY2hUeXBlIjoyLCJmaXJzdFJlc3VsdENsYXNzIjoyLCJjb250ZXh0UnVicmljcyI6WyIxNjIiLCIxNjEiLCIxNjQiLCIxNTc5MSIsIjUxNDU5IiwiMTY2IiwiMTY1Il0sImhhc0dlb1Jlc3RyaWN0aW9uIjpmYWxzZSwicGFydGlhbFJlc3VsdCI6ZmFsc2UsImFkdmVydGlzZXJzIjpbeyJvcmciOiI3MDAwMDAwMTAyMDg2NjIwMyIsImNvbnRleHRSdWJyaWMiOiIxNjQifSx7Im9yZyI6IjcwMDAwMDAxMDI5Njg4OTk0IiwiY29udGV4dFJ1YnJpYyI6IjE2MSJ9LHsib3JnIjoiNzAwMDAwMDEwMjA5NjE4NjEiLCJjb250ZXh0UnVicmljIjoiMTY0In0seyJvcmciOiI3MDAwMDAwMTAyMjYzMjU0MSIsImNvbnRleHRSdWJyaWMiOiI1MTQ1OSJ9LHsib3JnIjoiNzAwMDAwMDEwMjU5ODU0NTgiLCJjb250ZXh0UnVicmljIjoiNTE0NTkifSx7Im9yZyI6IjcwMDAwMDAxMDQ0MjM4MDYxIiwiY29udGV4dFJ1YnJpYyI6IjUxNDU5In0seyJvcmciOiI3MDAwMDAwMTAyMTIyODgxOSIsImNvbnRleHRSdWJyaWMiOiI1MTQ1OSJ9LHsib3JnIjoiNzAwMDAwMDEwMjU1MjAyMzYiLCJjb250ZXh0UnVicmljIjoiMTYxIn0seyJvcmciOiI3MDAwMDAwMTAyMDQ4ODg1NCIsImNvbnRleHRSdWJyaWMiOiIxNjQifSx7Im9yZyI6IjcwMDAwMDAxMDIxOTc5MDA3IiwiY29udGV4dFJ1YnJpYyI6IjE2NSJ9LHsib3JnIjoiNzAwMDAwMDEwMjA2NDc4MjkiLCJjb250ZXh0UnVicmljIjoiMTY0In0seyJvcmciOiI3MDAwMDAwMTAyMDY0NDk4MiIsImNvbnRleHRSdWJyaWMiOiIxNjQifV0sIm91dHZpZXdwb3J0IjpbeyJsYXQiOjUwLjU5MDgwNzcwMTAyOTYxLCJsb24iOjMwLjIwNjI0MzUwMTA1OX0seyJsYXQiOjUwLjMwODgxNjI5ODk3MDM5LCJsb24iOjMwLjIwNjI0MzUwMTA1OX0seyJsYXQiOjUwLjMwODgxNjI5ODk3MDM5LCJsb24iOjMwLjg0MzQ1MDQ5ODk0MTAwM30seyJsYXQiOjUwLjU5MDgwNzcwMTAyOTYxLCJsb24iOjMwLjg0MzQ1MDQ5ODk0MTAwM31dLCJzZWFyY2hTZWdtZW50SWQiOiIxMDcifX0%3D,"Салат с индейкой, шпинатом и авокадо",139 ₴,4,16/09/2020 11:20:48,16/09/2020 11:20:48
Stories Cafe,"Константиновская, 20 1 этаж",https://2gis.ua/kiev/firm/70000001029688995?stat=eyJwYXJlbnRUYWJJZCI6ImJhNzQ4YzUyLWEyM2YtNDMxZS1iZThmLWY1ZWU1MmEwNTgxNyIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjJ9LCJwbGFjZUl0ZW0iOnsiZW50aXR5Ijp7ImlkIjoiNzAwMDAwMDEwMjk2ODg5OTUiLCJ0eXBlIjoiYnJhbmNoIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X1VBIiwic2VnbWVudElkIjoiMTA3In19LCJnZW9Qb3NpdGlvbiI6eyJsb24iOjMwLjUxMTM1NSwibGF0Ijo1MC40Njc0MzF9LCJhZHNTZWFyY2giOnRydWUsIm1haW5SdWJyaWMiOiIxNjEiLCJpc0RlbGV0ZWQiOmZhbHNlLCJvcmciOiI3MDAwMDAwMTAyOTY4ODk5NCIsImNvbnRleHRSdWJyaWMiOiIxNjEiLCJyZXN1bHRDbGFzcyI6MiwicG9zaXRpb24iOjJ9LCJzZWFyY2hSZXN1bHRzTGlzdCI6eyJzaXplIjo1OTUzLCJzZWFyY2hUeXBlIjoyLCJmaXJzdFJlc3VsdENsYXNzIjoyLCJjb250ZXh0UnVicmljcyI6WyIxNjIiLCIxNjEiLCIxNjQiLCIxNTc5MSIsIjUxNDU5IiwiMTY2IiwiMTY1Il0sImhhc0dlb1Jlc3RyaWN0aW9uIjpmYWxzZSwicGFydGlhbFJlc3VsdCI6ZmFsc2UsImFkdmVydGlzZXJzIjpbeyJvcmciOiI3MDAwMDAwMTAyMDg2NjIwMyIsImNvbnRleHRSdWJyaWMiOiIxNjQifSx7Im9yZyI6IjcwMDAwMDAxMDI5Njg4OTk0IiwiY29udGV4dFJ1YnJpYyI6IjE2MSJ9LHsib3JnIjoiNzAwMDAwMDEwMjA5NjE4NjEiLCJjb250ZXh0UnVicmljIjoiMTY0In0seyJvcmciOiI3MDAwMDAwMTAyMjYzMjU0MSIsImNvbnRleHRSdWJyaWMiOiI1MTQ1OSJ9LHsib3JnIjoiNzAwMDAwMDEwMjU5ODU0NTgiLCJjb250ZXh0UnVicmljIjoiNTE0NTkifSx7Im9yZyI6IjcwMDAwMDAxMDQ0MjM4MDYxIiwiY29udGV4dFJ1YnJpYyI6IjUxNDU5In0seyJvcmciOiI3MDAwMDAwMTAyMTIyODgxOSIsImNvbnRleHRSdWJyaWMiOiI1MTQ1OSJ9LHsib3JnIjoiNzAwMDAwMDEwMjU1MjAyMzYiLCJjb250ZXh0UnVicmljIjoiMTYxIn0seyJvcmciOiI3MDAwMDAwMTAyMDQ4ODg1NCIsImNvbnRleHRSdWJyaWMiOiIxNjQifSx7Im9yZyI6IjcwMDAwMDAxMDIxOTc5MDA3IiwiY29udGV4dFJ1YnJpYyI6IjE2NSJ9LHsib3JnIjoiNzAwMDAwMDEwMjA2NDc4MjkiLCJjb250ZXh0UnVicmljIjoiMTY0In0seyJvcmciOiI3MDAwMDAwMTAyMDY0NDk4MiIsImNvbnRleHRSdWJyaWMiOiIxNjQifV0sIm91dHZpZXdwb3J0IjpbeyJsYXQiOjUwLjU5MDgwNzcwMTAyOTYxLCJsb24iOjMwLjIwNjI0MzUwMTA1OX0seyJsYXQiOjUwLjMwODgxNjI5ODk3MDM5LCJsb24iOjMwLjIwNjI0MzUwMTA1OX0seyJsYXQiOjUwLjMwODgxNjI5ODk3MDM5LCJsb24iOjMwLjg0MzQ1MDQ5ODk0MTAwM30seyJsYXQiOjUwLjU5MDgwNzcwMTAyOTYxLCJsb24iOjMwLjg0MzQ1MDQ5ODk0MTAwM31dLCJzZWFyY2hTZWdtZW50SWQiOiIxMDcifX0%3D,Цезарь с курицей,119 ₴,5,16/09/2020 11:20:48,16/09/2020 11:20:48
