Competitor,Country Code,City Code,hex7_tag,Restaurant Name,Ratings,Reviews,Tag,Restaurant Time,Min. Order,Delivery Charges,Restaurant URL,Created_at,Updated_at
tazz.ro,RO,BUC,871eec782ffffff,KFC Plaza,4.4,234,American ,Închide la 21:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/kfc-plaza/4776/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Caru` cu Bere,4.3,340,RomÃ¢nesc ,Închide la 20:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/caru-cu-bere/3384/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Kanpai,4.3,55,Asiatic ,Deschide la 12:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/kanpai/2160/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,KFC Mall Vitan,4.2,178,American ,Deschide la 11:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/kfc-mall-vitan/4758/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Stadio Union,4.1,21,InternaÈ›ional ,Închide la 21:30,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/stadio-union/2686/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Stadio â€“ Park,4.1,32,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/stadio-park/2993/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,CiÈ™migiu-Bistro La Etaj,4,10,InternaÈ›ional ,Închide la 21:30,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/cismigiu-bistro-la-etaj/2998/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,KFC Magheru,4,60,American ,Deschide la 11:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/kfc-magheru/4774/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Stadio â€“ Unirii,4,36,InternaÈ›ional ,Închide la 21:30,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/stadio-unirii/2995/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,KFC Mosilor,3.9,105,American ,Deschide la 11:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/kfc-mosilor/4770/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Faruno,3.9,30,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/faruno/4002/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,KFC Cotroceni,3.8,131,American ,Închide la 21:45,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/kfc-cotroceni/4777/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,KFC Mega Mall,3.7,73,American ,Deschide la 11:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/kfc-mega-mall/4766/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,18 lounge,3.7,10,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/18-lounge/2997/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,KFC Orhideea,3.7,84,American ,Închide la 20:45,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/kfc-orhideea/4775/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,KFC Sun Plaza,3.6,287,American ,Deschide la 11:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/kfc-sun-plaza/4808/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,KFC Park Lake,3.5,145,American ,Închide la 21:45,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/kfc-park-lake/4763/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,KFC Feeria,3.5,51,American ,Închide la 20:45,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/kfc-feeria/4772/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,amBurger cuPrajiti,-.-,4,InternaÈ›ional ,Închide la 20:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/amburger-cuprajiti/4733/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,"Oaia, Mielul si Berbecul",-.-,3,InternaÈ›ional ,Închide la 20:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/oaia-mielul-si-berbecul/4676/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Schnitzel Land,-.-,1,InternaÈ›ional ,Închide la 20:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/schnitzel-land/4828/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Burger King Bucuresti,-.-,0,InternaÈ›ional ,Închide la 20:45,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/burger-king-bucuresti/4364/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,The Grill House,-.-,4,InternaÈ›ional ,Închide la 22:00,35 00 Lei,Free Delivery,https://tazz.ro/bucuresti/the-grill-house/3889/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Love You Choux by Livrez Fericire,4.9,62,"Livrare 4 99  Lei
ComandÄƒ min. 30 Lei",Deschide în 07.01 la 12:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/love-you-choux-by-livrez-fericire/4809/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Noua Pickup Station - aprovizionat cu peste de luat acasa,4.8,35,RomÃ¢nesc ,Deschide în 07.01 la 12:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/noua-pickup-station-aprovizionat-cu-peste-de-luat-acasa/4667/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Balls,4.7,424,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/balls/2796/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Anika Fried Chicken,4.6,182,InternaÈ›ional ,Deschide maine la 12:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/anika-fried-chicken/4302/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Stradale Expo Park,4.6,80,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/stradale-expo-park/3592/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,CAJU by Joseph Hadad,4.6,104,Mediteranean ,Deschide în 07.01 la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/caju-by-joseph-hadad/4344/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Amy Cafe & Lounge,4.6,23,InternaÈ›ional ,Închide la 22:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/amy-cafe-lounge/4810/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Camionetta Pizzeria Baneasa,4.5,97,Italian ,Deschide la 11:45,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/camionetta-pizzeria-baneasa/2165/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Mamizza,4.5,524,Italian ,Deschide la 12:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/mamizza/2154/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Pasta del Popolo,4.5,112,Italian ,Deschide la 12:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/pasta-del-popolo/2157/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Nikos Greek Taverna Burebista,4.4,234,Grecesc ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/nikos-greek-taverna-burebista/804/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Stradale Bucharest Business Park,4.4,9,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/stradale-bucharest-business-park/4520/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Souk,4.4,22,Libanez ,Deschide la 11:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/souk/2706/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Osho,4.4,65,InternaÈ›ional ,Deschide la 12:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/osho/2129/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Hanu` lui Manuc,4.4,404,InternaÈ›ional ,Închide la 20:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/hanu-lui-manuc/3387/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Le Bab,4.3,16,InternaÈ›ional ,Deschide la 12:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/le-bab/4286/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Camionetta Pizzeria Timpuri Noi,4.2,168,Italian ,Deschide la 11:45,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/camionetta-pizzeria-timpuri-noi/2170/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Nikos Greek Taverna Centrul Vechi,4.2,90,Grecesc ,Închis,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/nikos-greek-taverna-centrul-vechi/3776/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Nikos Greek Taverna Straduintei,4.2,94,Grecesc ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/nikos-greek-taverna-straduintei/4287/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Godai,4.2,28,InternaÈ›ional ,Deschide la 12:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/godai/4070/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Nikos Greek & Fast Promenada,4.1,87,Grecesc ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/nikos-greek-fast-promenada/3777/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Nikos Greek Taverna Apaca,4.1,181,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/nikos-greek-taverna-apaca/4215/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,King Rolls,4.1,671,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/king-rolls/2124/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Amy Pizza,4,6,InternaÈ›ional ,Închide la 22:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/amy-pizza/4807/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Maize,3.7,8,InternaÈ›ional ,Deschide în 08.01 la 13:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/maize/3253/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Brasserie 41,-.-,4,InternaÈ›ional ,Deschide la 12:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/brasserie-41/4647/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,AthÃ©nÃ©e Palace Hilton,-.-,3,InternaÈ›ional ,Deschide la 12:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/ath-n-e-palace-hilton/4652/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Casa Lazar,-.-,3,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/casa-lazar/4594/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Livrez Fericire,-.-,2,InternaÈ›ional ,Deschide în 09.01 la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/livrez-fericire/4970/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Pita Bucharest,-.-,2,InternaÈ›ional ,Închide la 22:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/pita-bucharest/4732/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,Popeye Chicken,-.-,0,InternaÈ›ional ,Deschide la 12:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/popeye-chicken/4499/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,McDonald`s Pipera DT,4.5,98,American ,Închide la 22:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/mcdonald-s-pipera-dt/1886/partener,5/1/2021 12:29,5/1/2021 12:29
tazz.ro,RO,BUC,871eec782ffffff,McDonald`s Otopeni,4.5,308,American ,Închide la 22:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/mcdonald-s-otopeni/1881/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,McDonaldâ€™s Gara de Nord,4.5,361,American ,Închide la 22:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/mcdonald-s-gara-de-nord/1545/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,McDonald`s Colentina,4.4,388,American ,Închide la 22:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/mcdonald-s-colentina/1883/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,McDonald`s Central,4.3,318,American ,Închide la 22:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/mcdonald-s-central/1885/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Pizza Hut Mosilor,4.3,170,American ,Deschide la 11:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/pizza-hut-mosilor/2999/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Taco Bell Park Lake,4.3,770,Mexican ,Închide la 21:45,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/taco-bell-park-lake/1786/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Pizza Hut Delta,4.2,64,American ,Deschide la 11:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/pizza-hut-delta/3000/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Taco Bell Mega Mall,4.2,293,Mexican ,Închide la 21:45,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/taco-bell-mega-mall/1785/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Taco Bell Baneasa,4.1,234,Mexican ,Închide la 20:45,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/taco-bell-baneasa/1787/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Taco Bell Cotroceni,4,668,Mexican ,Închide la 21:45,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/taco-bell-cotroceni/1784/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Pizza Hut Romana,4,81,American ,Deschide la 11:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/pizza-hut-romana/3001/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Burgeria Stirbei,4.8,186,InternaÈ›ional ,Deschide la 11:15,FALSE,Free Delivery,https://tazz.ro/bucuresti/burgeria-stirbei/3827/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Yoshi,4.6,21,Asiatic ,Deschide la 12:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/yoshi/2089/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Genin,3.4,5,Turcesc ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/genin/3945/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Tava cu de toate Militari,5,17,InternaÈ›ional ,Închide la 20:30,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/tava-cu-de-toate-militari/1134/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Take a bite Veranda,5,9,InternaÈ›ional ,Deschide în 12.01 la 13:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/take-a-bite-veranda/4687/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,the ARTIST Acasa,4.9,91,InternaÈ›ional ,Deschide la 11:30,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/the-artist-acasa/3503/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Moritz Eis,4.9,26,InternaÈ›ional ,Deschide la 12:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/moritz-eis/3822/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Fibrio,4.8,71,RomÃ¢nesc ,Închide la 15:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/fibrio/2083/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Taj,4.8,17,Asiatic ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/taj/4313/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Ivan Pescar & Scrumbia Bar,4.8,39,RomÃ¢nesc ,Deschide la 12:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/ivan-pescar-scrumbia-bar/4386/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Ava Bistro,4.8,24,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/ava-bistro/4351/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,SupaDupa,4.8,8,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/supadupa/3968/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Braserie Hambar,4.7,17,InternaÈ›ional ,Închis,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/braserie-hambar/4073/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,American BBQ Sperantei,4.7,13,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/american-bbq-sperantei/4271/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Boutique du Pain,4.7,129,InternaÈ›ional ,Închide la 20:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/boutique-du-pain/2279/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,B3ton Restobar,4.7,24,InternaÈ›ional ,Închide la 22:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/b3ton-restobar/2486/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,3F Apaca,4.6,13,RomÃ¢nesc ,Închide la 17:30,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/3f-apaca/4534/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Restaurant Medieval Excalibur,4.6,37,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/restaurant-medieval-excalibur/4827/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Noodle Pack Veranda Mall,4.6,65,InternaÈ›ional ,Închide la 20:30,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/noodle-pack-veranda-mall/3444/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Pescaderia by Alioli Bucuresti,4.5,35,InternaÈ›ional ,Deschide la 11:30,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/pescaderia-by-alioli-bucuresti/1976/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Derya Doner Kebab,4.5,19,Turcesc ,Închide la 21:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/derya-doner-kebab/4557/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Restaurant Bel Canto,-.-,3,InternaÈ›ional ,Deschide în 09.01 la 12:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/restaurant-bel-canto/4257/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Pizzeria Il Pizzarello,4.5,93,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/pizzeria-il-pizzarello/2719/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,The Arts Restaurant,4.5,31,InternaÈ›ional ,Deschide la 11:00,40 00 Lei,Free Delivery,https://tazz.ro/bucuresti/the-arts-restaurant/4098/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Just Bite,4.5,24,InternaÈ›ional ,Deschide la 11:30,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/just-bite/1970/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Noodle Pack Drumul Taberelor,4.4,144,InternaÈ›ional ,Închide la 21:30,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/noodle-pack-drumul-taberelor/3262/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,33 Pizza,4.4,18,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/33-pizza/1052/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,American BBQ Apaca,4.4,36,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/american-bbq-apaca/3890/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Aubergine,4.4,154,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/aubergine/3612/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Salad Box Baneasa,4.4,64,InternaÈ›ional ,Închide la 20:30,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/salad-box-baneasa/2218/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Sky Food,4.4,71,InternaÈ›ional ,Închide la 21:30,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/sky-food/4406/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Salad Box Bucuresti Mall,4.4,18,InternaÈ›ional ,Închide la 20:30,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/salad-box-bucuresti-mall/2390/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Trattoria Nostra,4.4,309,Italian ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/trattoria-nostra/3434/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Les Bourgeois Bistro,4.4,72,InternaÈ›ional ,Închide la 21:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/les-bourgeois-bistro/3978/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Acqua Farina,4.4,56,InternaÈ›ional ,Deschide la 12:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/acqua-farina/2846/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Boss Mini Burgers Amzei,4.3,67,InternaÈ›ional ,Închide la 20:30,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/boss-mini-burgers-amzei/3479/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Restaurant Kabo,4.3,91,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/restaurant-kabo/4263/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,VacaMuuu,4.3,69,American ,Închide la 21:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/vacamuuu/4472/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Poesia,4.3,15,Italian ,Deschide la 12:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/poesia/1940/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Dristor Kebap Delivery - Sudului,4.3,1582,Oriental ,Închide la 22:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/dristor-kebap-delivery-sudului/1764/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,The Bridge,4.3,102,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/the-bridge/3694/partener,5/1/2021 12:30,5/1/2021 12:30
tazz.ro,RO,BUC,871eec782ffffff,Noodle Pack Kaufland Tei,4.3,10,InternaÈ›ional ,Închide la 20:30,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/noodle-pack-kaufland-tei/3505/partener,5/1/2021 12:30,5/1/2021 12:30
