Competitor ,Country_code,City_code,hex7_tag,Restaurant Name,Ratings,Number of reviews,Food tag 1,Schdeule,Min. Order Price,Delivery Cost,Restaurant Link,Created_at,Updated_at
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Apropo Bistro,4.2,98,InternaÈ›ional ,Deschide la 10:30,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/apropo-bistro/1153/partener,30/10/2020 13:28:00,30/10/2020 13:28:00
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Burger Bistro,4.1,63,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/burger-bistro/1202/partener,30/10/2020 13:28:01,30/10/2020 13:28:01
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Lunchbox Vivo,4.1,70,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/lunchbox-vivo/1317/partener,30/10/2020 13:28:02,30/10/2020 13:28:02
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,La Casa Delivery,4,52,InternaÈ›ional ,Deschide la 10:00,FALSE,5.00  Lei,https://tazz.ro/cluj-napoca/la-casa-delivery/2646/partener,30/10/2020 13:28:03,30/10/2020 13:28:03
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Frenchy Tacos,3.9,99,FranÈ›uzesc ,Deschide la 12:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/frenchy-tacos/1136/partener,30/10/2020 13:28:04,30/10/2020 13:28:04
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Broaster Chicken Cluj,3.8,152,InternaÈ›ional ,Deschide la 11:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/broaster-chicken-cluj/2961/partener,30/10/2020 13:28:05,30/10/2020 13:28:05
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Zero,3.7,12,InternaÈ›ional ,Deschide în 02.11 la 11:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/zero/3680/partener,30/10/2020 13:28:06,30/10/2020 13:28:06
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Casa Vikingilor,3.7,196,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/casa-vikingilor/1212/partener,30/10/2020 13:28:07,30/10/2020 13:28:07
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Pizza Fast & Furious,3.3,14,Italian ,Deschide la 11:00,35.00 Lei,FALSE,https://tazz.ro/cluj-napoca/pizza-fast-furious/1286/partener,30/10/2020 13:28:09,30/10/2020 13:28:09
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Freschissima Sigma Center,3.3,9,Italian ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/freschissima-sigma-center/1381/partener,30/10/2020 13:28:10,30/10/2020 13:28:10
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Safir,3.1,8,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/safir/1830/partener,30/10/2020 13:28:11,30/10/2020 13:28:11
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Casa Maramureseana,5,8,RomÃ¢nesc ,Deschide la 11:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/casa-maramureseana/1797/partener,30/10/2020 13:28:11,30/10/2020 13:28:11
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Easy Chilli Floresti,5,6,Italian ,Deschide la 10:00,28.00 Lei,FALSE,https://tazz.ro/cluj-napoca/easy-chilli-floresti/1300/partener,30/10/2020 13:28:12,30/10/2020 13:28:12
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Soupette,5,6,InternaÈ›ional ,Închis,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/soupette/3470/partener,30/10/2020 13:28:13,30/10/2020 13:28:13
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Casa Boema,-.-,4,InternaÈ›ional ,Deschide la 12:00,50.00 Lei,FALSE,https://tazz.ro/cluj-napoca/casa-boema/1541/partener,30/10/2020 13:28:14,30/10/2020 13:28:14
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,American Burger,-.-,3,InternaÈ›ional ,Deschide la 10:30,FALSE,FALSE,https://tazz.ro/cluj-napoca/american-burger/3733/partener,30/10/2020 13:28:15,30/10/2020 13:28:15
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Dolce Vita Ristorante,-.-,3,InternaÈ›ional ,Deschide la 16:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/dolce-vita-ristorante/1353/partener,30/10/2020 13:28:15,30/10/2020 13:28:15
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Lemnul Verde Iulius Mall,-.-,3,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/lemnul-verde-iulius-mall/3414/partener,30/10/2020 13:28:16,30/10/2020 13:28:16
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Rawana,-.-,3,InternaÈ›ional ,Deschide la 10:00,60.00 Lei,5.00  Lei,https://tazz.ro/cluj-napoca/rawana/1477/partener,30/10/2020 13:28:17,30/10/2020 13:28:17
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Kupaj,-.-,2,InternaÈ›ional ,Deschide la 13:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/kupaj/3512/partener,30/10/2020 13:28:18,30/10/2020 13:28:18
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Gustusor,5,23,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/gustusor/1336/partener,30/10/2020 13:28:19,30/10/2020 13:28:19
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,SoupeR,4.9,25,InternaÈ›ional ,Închis,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/souper/1226/partener,30/10/2020 13:28:19,30/10/2020 13:28:19
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Vegetus Catering,4.9,10,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/vegetus-catering/1728/partener,30/10/2020 13:28:20,30/10/2020 13:28:20
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Fornetti Ferdinand,4.9,8,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/fornetti-ferdinand/2973/partener,30/10/2020 13:28:21,30/10/2020 13:28:21
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Cofetaria Steaua,4.9,15,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/cofetaria-steaua/1476/partener,30/10/2020 13:28:22,30/10/2020 13:28:22
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Tortelli Pasta Bar,4.9,150,Italian ,Deschide la 12:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/tortelli-pasta-bar/1342/partener,30/10/2020 13:28:23,30/10/2020 13:28:23
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Zama,4.9,200,RomÃ¢nesc ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/zama/1448/partener,30/10/2020 13:28:24,30/10/2020 13:28:24
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,La Piadina Sigma,4.9,16,Italian ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/la-piadina-sigma/1100/partener,30/10/2020 13:28:24,30/10/2020 13:28:24
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,La Sandwicherie,4.9,8,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/la-sandwicherie/1389/partener,30/10/2020 13:28:25,30/10/2020 13:28:25
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,La Nu Stiu Cine,4.8,63,InternaÈ›ional ,Deschide la 10:30,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/la-nu-stiu-cine/3397/partener,30/10/2020 13:28:26,30/10/2020 13:28:26
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Melow,4.8,132,InternaÈ›ional ,Deschide la 11:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/melow/1827/partener,30/10/2020 13:28:27,30/10/2020 13:28:27
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Wasabi Sushi Delivery Iulius Mall,4.8,6,Asiatic ,Deschide la 11:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/wasabi-sushi-delivery-iulius-mall/3023/partener,30/10/2020 13:28:28,30/10/2020 13:28:28
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Very Burger,4.8,259,American ,Deschide la 11:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/very-burger/1219/partener,30/10/2020 13:28:29,30/10/2020 13:28:29
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Homemade Pizza,4.8,48,Italian ,Deschide la 11:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/homemade-pizza/3814/partener,30/10/2020 13:28:29,30/10/2020 13:28:29
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Sicu Omakase,4.8,22,Asiatic ,Deschide la 13:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/sicu-omakase/3454/partener,30/10/2020 13:28:30,30/10/2020 13:28:30
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Kebapci,4.8,76,InternaÈ›ional ,Deschide maine la 15:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/kebapci/1530/partener,30/10/2020 13:28:31,30/10/2020 13:28:31
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Old & Tasty Burgers,4.7,80,InternaÈ›ional ,Deschide la 11:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/old-tasty-burgers/1218/partener,30/10/2020 13:28:32,30/10/2020 13:28:32
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Pratta Restaurant,4.7,12,InternaÈ›ional ,Deschide la 12:00,40.00 Lei,FALSE,https://tazz.ro/cluj-napoca/pratta-restaurant/1227/partener,30/10/2020 13:28:33,30/10/2020 13:28:33
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Gemellini,4.7,92,InternaÈ›ional ,Deschide la 11:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/gemellini/1183/partener,30/10/2020 13:28:34,30/10/2020 13:28:34
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Valachia,4.7,30,RomÃ¢nesc ,Deschide la 11:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/valachia/1824/partener,30/10/2020 13:28:35,30/10/2020 13:28:35
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Pizza Bonjour,4.7,33,Italian ,Deschide la 10:30,FALSE,FALSE,https://tazz.ro/cluj-napoca/pizza-bonjour/1080/partener,30/10/2020 13:28:36,30/10/2020 13:28:36
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Sushi Point,4.7,432,Asiatic ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/sushi-point/1213/partener,30/10/2020 13:28:37,30/10/2020 13:28:37
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Sandwich Shop,4.6,308,InternaÈ›ional ,Deschide la 10:45,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/sandwich-shop/1487/partener,30/10/2020 13:28:38,30/10/2020 13:28:38
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Restaurant Mantra,4.6,13,Asiatic ,Deschide la 12:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/restaurant-mantra/3279/partener,30/10/2020 13:28:38,30/10/2020 13:28:38
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Bulevard M,4.6,62,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/bulevard-m/1495/partener,30/10/2020 13:28:39,30/10/2020 13:28:39
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,We Grill Delivery,4.6,100,InternaÈ›ional ,Închis,25.00 Lei,3.99  Lei,https://tazz.ro/cluj-napoca/we-grill-delivery/1344/partener,30/10/2020 13:28:40,30/10/2020 13:28:40
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Makeba,4.6,61,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/makeba/3280/partener,30/10/2020 13:28:41,30/10/2020 13:28:41
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Sarmalerarie,4.6,53,RomÃ¢nesc ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/sarmalerarie/1356/partener,30/10/2020 13:28:42,30/10/2020 13:28:42
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Hummus Wrap,4.6,33,InternaÈ›ional ,Deschide la 10:30,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/hummus-wrap/2250/partener,30/10/2020 13:28:43,30/10/2020 13:28:43
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Yep `n Yo,4.6,209,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/yep-n-yo/1099/partener,30/10/2020 13:28:44,30/10/2020 13:28:44
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Roata,4.6,136,RomÃ¢nesc ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/roata/1768/partener,30/10/2020 13:28:45,30/10/2020 13:28:45
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Deutsches Haus,4.6,118,InternaÈ›ional ,Deschide la 12:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/deutsches-haus/1392/partener,30/10/2020 13:28:46,30/10/2020 13:28:46
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Znob Pizza,4.6,122,Italian ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/znob-pizza/1133/partener,30/10/2020 13:28:47,30/10/2020 13:28:47
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Pizza Square,4.6,8,Italian ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/pizza-square/1722/partener,30/10/2020 13:28:48,30/10/2020 13:28:48
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Porchetta,4.6,17,Italian ,Deschide la 10:30,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/porchetta/1449/partener,30/10/2020 13:28:48,30/10/2020 13:28:48
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Noodle Pack Vivo Mall Cluj,4.5,48,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/noodle-pack-vivo-mall-cluj/3438/partener,30/10/2020 13:28:49,30/10/2020 13:28:49
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Tasty Delivery,4.5,48,InternaÈ›ional ,Deschide la 10:00,30.00 Lei,FALSE,https://tazz.ro/cluj-napoca/tasty-delivery/1264/partener,30/10/2020 13:28:50,30/10/2020 13:28:50
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,A La Tarte,4.5,49,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/a-la-tarte/2991/partener,30/10/2020 13:28:51,30/10/2020 13:28:51
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Caro Vintage,4.5,37,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/caro-vintage/1528/partener,30/10/2020 13:28:52,30/10/2020 13:28:52
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Super Hot Dog,4.5,20,American ,Închide la 20:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/super-hot-dog/1088/partener,30/10/2020 13:28:53,30/10/2020 13:28:53
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Little Hanoi Restaurant,4.5,739,Vietnamez ,Deschide la 10:30,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/little-hanoi-restaurant/1254/partener,30/10/2020 13:28:54,30/10/2020 13:28:54
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,O`Peter`s Irish Pub & Grill,4.5,48,InternaÈ›ional ,Deschide la 14:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/o-peter-s-irish-pub-grill/1460/partener,30/10/2020 13:28:55,30/10/2020 13:28:55
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,25th Downtown Flavours,4.5,25,InternaÈ›ional ,Deschide la 11:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/25th-downtown-flavours/1715/partener,30/10/2020 13:28:56,30/10/2020 13:28:56
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Jabbar Kebab House,4.5,266,Turcesc ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/jabbar-kebab-house/1119/partener,30/10/2020 13:28:57,30/10/2020 13:28:57
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Meat Up,4.5,379,American ,Deschide la 11:30,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/meat-up/1087/partener,30/10/2020 13:28:58,30/10/2020 13:28:58
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Zucca Bistro Delivery,4.5,45,InternaÈ›ional ,Deschide la 11:00,40.00 Lei,10.00  Lei,https://tazz.ro/cluj-napoca/zucca-bistro-delivery/1704/partener,30/10/2020 13:28:59,30/10/2020 13:28:59
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Pizzarelli-Pizza Bar,4.5,32,Italian ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/pizzarelli-pizza-bar/1411/partener,30/10/2020 13:29:00,30/10/2020 13:29:00
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Piemonte Pizza,4.4,82,InternaÈ›ional ,Deschide la 11:00,FALSE,4.99  Lei,https://tazz.ro/cluj-napoca/piemonte-pizza/1090/partener,30/10/2020 13:29:01,30/10/2020 13:29:01
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Power Fresh Food,4.4,17,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/power-fresh-food/1816/partener,30/10/2020 13:29:02,30/10/2020 13:29:02
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,La Piadina-The Office,4.4,31,Italian ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/la-piadina-the-office/1098/partener,30/10/2020 13:29:03,30/10/2020 13:29:03
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Beluga,4.4,9,InternaÈ›ional ,Deschide la 12:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/beluga/3588/partener,30/10/2020 13:29:03,30/10/2020 13:29:03
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Gentlemen`s Bistro & Sports Bar,4.4,98,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/gentlemen-s-bistro-sports-bar/1289/partener,30/10/2020 13:29:04,30/10/2020 13:29:04
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Noodle Pack Eroilor Cluj,4.4,21,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/noodle-pack-eroilor-cluj/3716/partener,30/10/2020 13:29:05,30/10/2020 13:29:05
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Znob Pizza & Pasta,4.4,80,Italian ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/znob-pizza-pasta/1374/partener,30/10/2020 13:29:06,30/10/2020 13:29:06
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Cupidon Pizza,4.4,44,InternaÈ›ional ,Deschide la 10:00,50.00 Lei,FALSE,https://tazz.ro/cluj-napoca/cupidon-pizza/1211/partener,30/10/2020 13:29:07,30/10/2020 13:29:07
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Napoli Centrale,4.4,125,Italian ,Deschide la 11:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/napoli-centrale/1439/partener,30/10/2020 13:29:08,30/10/2020 13:29:08
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Atelierul de Pizza,4.4,116,InternaÈ›ional ,Deschide la 12:00,FALSE,FALSE,https://tazz.ro/cluj-napoca/atelierul-de-pizza/1152/partener,30/10/2020 13:29:09,30/10/2020 13:29:09
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Jabbar Kebab & More,4.4,68,Turcesc ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/jabbar-kebab-more/1386/partener,30/10/2020 13:29:10,30/10/2020 13:29:10
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Papa Land,4.4,22,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/papa-land/1245/partener,30/10/2020 13:29:11,30/10/2020 13:29:11
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Mates Pub,4.4,24,InternaÈ›ional ,Deschide la 11:00,25.00 Lei,FALSE,https://tazz.ro/cluj-napoca/mates-pub/1387/partener,30/10/2020 13:29:12,30/10/2020 13:29:12
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Dashi Ramen & Teriyaki,4.3,64,Asiatic ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/dashi-ramen-teriyaki/2960/partener,30/10/2020 13:29:13,30/10/2020 13:29:13
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Maresme Food,4.3,10,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/maresme-food/3523/partener,30/10/2020 13:29:14,30/10/2020 13:29:14
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Casa Dacilor-Iulius Mall,4.3,7,RomÃ¢nesc ,Închis,60.00 Lei,FALSE,https://tazz.ro/cluj-napoca/casa-dacilor-iulius-mall/3158/partener,30/10/2020 13:29:15,30/10/2020 13:29:15
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,La Piadina Iulius Mall,4.3,7,Italian ,Deschide la 11:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/la-piadina-iulius-mall/1083/partener,30/10/2020 13:29:16,30/10/2020 13:29:16
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Wokâ€™n Roll,4.3,73,Asiatic ,Deschide la 11:00,40.00 Lei,5.00  Lei,https://tazz.ro/cluj-napoca/wok-n-roll/1155/partener,30/10/2020 13:29:17,30/10/2020 13:29:17
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Rosa,4.3,140,Turcesc ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/rosa/1777/partener,30/10/2020 13:29:18,30/10/2020 13:29:18
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Casa Tiff,4.3,101,InternaÈ›ional ,Deschide la 11:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/casa-tiff/1416/partener,30/10/2020 13:29:18,30/10/2020 13:29:18
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,La Piadina P-ta Muzeului,4.3,35,Italian ,Deschide la 11:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/la-piadina-p-ta-muzeului/1081/partener,30/10/2020 13:29:19,30/10/2020 13:29:19
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,pranzcina.ro,4.3,29,RomÃ¢nesc ,Deschide la 10:00,50.00 Lei,FALSE,https://tazz.ro/cluj-napoca/pranzcina-ro/1442/partener,30/10/2020 13:29:20,30/10/2020 13:29:20
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Bistro 22,4.3,28,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/bistro-22/3541/partener,30/10/2020 13:29:21,30/10/2020 13:29:21
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Subway Iulius Mall Cluj,FALSE,FALSE,InternaÈ›ional ,FALSE,FALSE,FALSE,https://tazz.ro/cluj-napoca/subway-iulius-mall-cluj/1396/partener,30/10/2020 13:29:22,30/10/2020 13:29:22
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Casa Dacilor (Hanul Dacilor),4.3,14,RomÃ¢nesc ,Deschide la 11:00,60.00 Lei,FALSE,https://tazz.ro/cluj-napoca/casa-dacilor-hanul-dacilor-/1228/partener,30/10/2020 13:29:23,30/10/2020 13:29:23
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,VEGgo,4.3,35,InternaÈ›ional ,Deschide la 11:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/veggo/1334/partener,30/10/2020 13:29:24,30/10/2020 13:29:24
,,,,,,,,,,,,,
tazz.ro,RO,CLJ,871e0b382ffffff,Subway Unirii,4.2,71,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/cluj-napoca/subway-unirii/1397/partener,30/10/2020 13:29:25,30/10/2020 13:29:25
,,,,,,,,,,,,,
