Yelp,sourcing_yelp,Fuji,Restaurants,NA,Spain,Cambrills,CBL,"Rambla Jaume I, 2343850 Cambrils",NA,NA,NA,977 363 390,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/fuji-cambrils,NA,NA,
Yelp,sourcing_yelp,Restaurantes Rapidos de Salou,Restaurants,NA,Spain,Cambrills,CBL,"AV Diputacio, 843850 Cambrils Badia",NA,NA,NA,977 369 084,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/restaurantes-rapidos-de-salou-cambrils-badia,NA,NA,
Yelp,sourcing_yelp,El Terrat,"Mediterranean, Seafood, Wine Bars",NA,Spain,Cambrills,CBL,"Carrer de Pons D'icart, 1943004 Tarragona",NA,NA,NA,977 248 485,5  ,7 reviews,https://www.yelp.com,https://www.yelp.com/biz/el-terrat-tarragona,NA,NA,NA
Yelp,sourcing_yelp,Pizza Brich,Restaurants,NA,Spain,Cambrills,CBL,"Rambla Jaume I, 3443850 Cambrils",NA,NA,NA,977 368 384,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/pizza-brich-cambrils,NA,NA,
Yelp,sourcing_yelp,la Borda D'en Manel,Restaurants,NA,Spain,Cambrills,CBL,Avenida Barcelona 17243892 Miami-Platja,NA,NA,NA,977 810 422,4.5  ,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/la-borda-d-en-manel-miami-platja,NA,NA,
Yelp,sourcing_yelp,NA,NA,NA,Spain,Cambrills,CBL,NA,NA,NA,NA,NA,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/namastay-bombay-salou,NA,NA,
Yelp,sourcing_yelp,Beatriz,"Tapas/Small Plates, Spanish",NA,Spain,Cambrills,CBL,"Avinguda de la Diputació, 13443850 Cambrils",NA,NA,NA,977 361 345,5  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/beatriz-cambrils,NA,NA,
Yelp,sourcing_yelp,Les Barques,"Mediterranean, Seafood",NA,Spain,Cambrills,CBL,"Carrer Consolat de Mar, 6443850 Cambrils",NA,NA,NA,977 366 455,4  ,NA,https://www.yelp.com,https://www.yelp.com/biz/les-barques-cambrils-2,NA,NA,
Yelp,sourcing_yelp,Recasens Font Juan Maria,Restaurants,NA,Spain,Cambrills,CBL,"Calle PAU Casals, 3843850 Cambrils",NA,NA,NA,977 360 733,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/recasens-font-juan-maria-cambrils,NA,NA,
Yelp,sourcing_yelp,NA,NA,NA,Spain,Cambrills,CBL,NA,NA,NA,NA,NA,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/la-boella-la-canonja,NA,NA,
Yelp,sourcing_yelp,Miracle,Mediterranean,NA,Spain,Cambrills,CBL,"Rambla Nova, 843004 Tarragona",NA,NA,NA,877 071 565,5  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/miracle-tarragona,NA,NA,NA
Yelp,sourcing_yelp,Forn Sant Salvador,"Desserts, Cafeteria, Bakeries",NA,Spain,Cambrills,CBL,Avinguda Diputació 2143850 Cambrils,NA,NA,NA,977 361 034,5  ,NA,https://www.yelp.com,https://www.yelp.com/biz/forn-sant-salvador-cambrils-2,NA,NA,
Yelp,sourcing_yelp,Farnos Escorihuela Eva Maria,Restaurants,NA,Spain,Cambrills,CBL,"Calle Valencia, 2943850 Cambrils",NA,NA,NA,977 360 740,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/farnos-escorihuela-eva-maria-cambrils,NA,NA,
Yelp,sourcing_yelp,Guimera Coma Juan,Restaurants,NA,Spain,Cambrills,CBL,"Calle Cristofor Colom, 4543850 Cambrils",NA,NA,NA,977 368 420,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/guimera-coma-juan-cambrils,NA,NA,
Yelp,sourcing_yelp,Gelats Amb Fruits,Restaurants,NA,Spain,Cambrills,CBL,"Calle Consolat de MAR, 8043850 Cambrils",NA,NA,NA,977 365 782,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/gelats-amb-fruits-cambrils,NA,NA,
Yelp,sourcing_yelp,Melgamon,Restaurants,NA,Spain,Cambrills,CBL,"Travesia Ancora, 143850 Cambrils",NA,NA,NA,977 791 250,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/melgamon-cambrils,NA,NA,
Yelp,sourcing_yelp,Restauracio Cambrilenca Tomas i Gami,Restaurants,NA,Spain,Cambrills,CBL,"Calle PAU Casals, 3743850 Cambrils",NA,NA,NA,977 364 054,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/restauracio-cambrilenca-tomas-i-gami-cambrils,NA,NA,
Yelp,sourcing_yelp,Taberna Lekeitio Cambrills S.ll,Restaurants,NA,Spain,Cambrills,CBL,"Calle Cristofor Colom, 4143850 Cambrils",NA,NA,NA,977 794 668,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/taberna-lekeitio-cambrills-s-ll-cambrils,NA,NA,
Yelp,sourcing_yelp,Alcantara Curiel Benito,Restaurants,NA,Spain,Cambrills,CBL,"C Consolat de MAR, 7643850 Cambrils",NA,NA,NA,977 361 727,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/alcantara-curiel-benito-cambrils-2,NA,NA,
Yelp,sourcing_yelp,NA,NA,NA,Spain,Cambrills,CBL,NA,NA,NA,NA,NA,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/tiki-tapas-cambrils,NA,NA,
Yelp,sourcing_yelp,Ruano,Restaurants,NA,Spain,Cambrills,CBL,"Calle Consolat de MAR, 7043850 Cambrils",NA,NA,NA,977 366 138,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/ruano-cambrils,NA,NA,
Yelp,sourcing_yelp,Xabier Marti y Fills,Restaurants,NA,Spain,Cambrills,CBL,"Calle Barques, 1443850 Cambrils",NA,NA,NA,977 360 814,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/xabier-marti-y-fills-cambrils,NA,NA,
Yelp,sourcing_yelp,Club Nàutic Cambrils,Mediterranean,NA,Spain,Cambrills,CBL,"Passeig Miramar, 543850 Cambrils",NA,NA,NA,977 360 531,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/club-n%C3%A0utic-cambrils-cambrils,NA,NA,
Yelp,sourcing_yelp,Casa Jordi,Spanish,NA,Spain,Cambrills,CBL,Carrer de Joan Ruiz i Porta 443005 Tarragona,NA,NA,NA,NA,5  ,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/casa-jordi-tarragona,NA,NA,
Yelp,sourcing_yelp,Restaurante Posito de Pescadores,Seafood,NA,Spain,Cambrills,CBL,"Plaza Antic Posit de Pescadors 2Cambrils, Tarragona",NA,NA,NA,977 361 741,3  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/restaurante-posito-de-pescadores-cambrils,NA,NA,
Yelp,sourcing_yelp,Maset,"Seafood, Mediterranean",NA,Spain,Cambrills,CBL,"Carrer del Consolat de Mar, 4843850 Cambrils",NA,NA,NA,977 364 676,4  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/maset-cambrils,NA,NA,
Yelp,sourcing_yelp,Fonda el Camí,Mediterranean,NA,Spain,Cambrills,CBL,Carrer Mossèn Jacint Verdaguer 1743850 Cambrils,NA,NA,NA,977 360 302,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/fonda-el-cam%C3%AD-cambrils-2,NA,NA,
Yelp,sourcing_yelp,La Toscana,Spanish,NA,Spain,Cambrills,CBL,"Calle Escultor Rocamora, 2243204 Reus",NA,NA,NA,977 775 310,5  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/la-toscana-reus,NA,NA,
Yelp,sourcing_yelp,Shambala,American (Traditional),NA,Spain,Cambrills,CBL,"Av. de Ramon d'Olzina, 8943480 Vila-seca de Solcina",NA,NA,NA,977 391 354,4  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/shambala-vila-seca-de-solcina,NA,NA,
Yelp,sourcing_yelp,Bar el Maño,"Spanish, Tapas Bars",NA,Spain,Cambrills,CBL,"Passeig del Mediterrani, 3843892 Mont-roig del Camp",NA,NA,NA,977 810 110,5  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/bar-el-ma%C3%B1o-mont-roig-del-camp-3,NA,NA,
Yelp,sourcing_yelp,NA,NA,NA,Spain,Cambrills,CBL,NA,NA,NA,NA,NA,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/taverna-reus-reus,NA,NA,
Yelp,sourcing_yelp,Bar-Restaurante Maritimo,Modern European,NA,Spain,Cambrills,CBL,"Paseo Maritimo 105Cambrils, Tarragona",NA,NA,NA,977 364 755,4  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/bar-restaurante-maritimo-cambrils,NA,NA,
Yelp,sourcing_yelp,La Tasquilla,Spanish,NA,Spain,Cambrills,CBL,"Carrer Golf de Sant Jordi, 2-443850 Cambrils",NA,NA,NA,977 792 878,4  ,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/la-tasquilla-cambrils,NA,NA,
Yelp,sourcing_yelp,Vora,"Mediterranean, Bars",NA,Spain,Cambrills,CBL,"Carrer Galceran Marquet, 243850 Cambrils",NA,NA,NA,977 792 472,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/vora-cambrils,NA,NA,
Yelp,sourcing_yelp,Pizzeria La Stiva Da Matteo,"Pizza, Italian",NA,Spain,Cambrills,CBL,"Carrer Sant Pere, 743850 Cambrils",NA,NA,NA,977 792 334,5  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/pizzeria-la-stiva-da-matteo-cambrils,NA,NA,NA
Yelp,sourcing_yelp,NA,NA,NA,Spain,Cambrills,CBL,NA,NA,NA,NA,NA,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/laspezia-salou,NA,NA,
Yelp,sourcing_yelp,NA,NA,NA,Spain,Cambrills,CBL,NA,NA,NA,NA,NA,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/taste-of-india-cambrils,NA,NA,
Yelp,sourcing_yelp,Cambrils Spaghetteria,Restaurants,NA,Spain,Cambrills,CBL,"Rambla Jaume I, 75 - BJ43850 Cambrils",NA,NA,NA,977 795 040,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/cambrils-spaghetteria-cambrils,NA,NA,
Yelp,sourcing_yelp,Morell Guinart Jordi,"Restaurants, Food",NA,Spain,Cambrills,CBL,"Calle Carme, 243850 Cambrils",NA,NA,NA,977 360 185,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/morell-guinart-jordi-cambrils,NA,NA,
Yelp,sourcing_yelp,El Abuelo,Arroceria / Paella,NA,Spain,Cambrills,CBL,"Carrer de Saragossa, s/n43840 Salou",NA,NA,NA,977 383 454,5  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/el-abuelo-salou,NA,NA,NA
Yelp,sourcing_yelp,Gallo Moron,Spanish,NA,Spain,Cambrills,CBL,"Plaça de Santiago Rossinyol, 243003 Tarragona",NA,NA,NA,977 238 327,5  ,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/gallo-moron-tarragona,NA,NA,
Yelp,sourcing_yelp,NA,NA,NA,Spain,Cambrills,CBL,NA,NA,NA,NA,NA,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/les-bruixes-tarragona,NA,NA,
Yelp,sourcing_yelp,bar Fredo's,Tapas/Small Plates,NA,Spain,Cambrills,CBL,Ciutat de Reus 1 Carrer43206 Salou,NA,NA,NA,977 388 893,5  ,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/bar-fredos-salou,NA,NA,
Yelp,sourcing_yelp,Almosta,"Spanish, Tapas Bars",NA,Spain,Cambrills,CBL,"Carrer de Ventallols, 1343003 Tarragona",NA,NA,NA,977 222 742,4.5  ,5 reviews,https://www.yelp.com,https://www.yelp.com/biz/almosta-tarragona,NA,NA,NA
Yelp,sourcing_yelp,La Goleta,Mediterranean,NA,Spain,Cambrills,CBL,"Carrer de la Gavina, 243840 Salou",NA,NA,NA,977 383 566,5  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/la-goleta-salou,NA,NA,NA
Yelp,sourcing_yelp,Berengue Princep,Restaurants,NA,Spain,Cambrills,CBL,"Calle Narcis Monturiol, 243850 Cambrils",NA,NA,NA,977 791 410,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/berengue-princep-cambrils,NA,NA,
Yelp,sourcing_yelp,La Pizza Allegre,Pizza,NA,Spain,Cambrills,CBL,"Calle Ferran Sorts, 1143850 Cambrils",NA,NA,NA,977 174 031,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/la-pizza-allegre-cambrils,NA,NA,NA
Yelp,sourcing_yelp,NA,NA,NA,Spain,Cambrills,CBL,NA,NA,NA,NA,NA,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/nuevo-shanghai-cambrils,NA,NA,
Yelp,sourcing_yelp,Restaurant Casa Gallau,Restaurants,NA,Spain,Cambrills,CBL,"C/Pescadors, 2743850 Cambrils",NA,NA,NA,977 360 261,5  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/restaurant-casa-gallau-cambrils,NA,NA,
Yelp,sourcing_yelp,Tastum,Burgers,NA,Spain,Cambrills,CBL,"Plaça de la Font, 2343003 Tarragona",NA,NA,NA,977 085 820,5  ,4 reviews,https://www.yelp.com,https://www.yelp.com/biz/tastum-tarragona,NA,NA,
Yelp,sourcing_yelp,La Parada,Steakhouses,NA,Spain,Cambrills,CBL,"Avenida de les Puntes, 1543120 Constantí",NA,NA,NA,NA,4  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/la-parada-constant%C3%AD,NA,NA,
Yelp,sourcing_yelp,La Caleta,"Mediterranean, Spanish",NA,Spain,Cambrills,CBL,"Passeig Marítim Rafael Casanova, 2443007 Tarragona",NA,NA,NA,977 234 040,5  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/la-caleta-tarragona,NA,NA,
Yelp,sourcing_yelp,Meson del Mar,"Mediterranean, Tapas Bars, Seafood",NA,Spain,Cambrills,CBL,"Port Esportiu, 443004 Tarragona",NA,NA,NA,977 247 196,4.5  ,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/meson-del-mar-tarragona-2,NA,NA,
Yelp,sourcing_yelp,Meson los Castillos,Spanish,NA,Spain,Cambrills,CBL,"Calle de Vendrell, 1643840 Salou",NA,NA,NA,977 350 678,5  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/meson-los-castillos-salou,NA,NA,
Yelp,sourcing_yelp,Casado Roca Ramon,Restaurants,NA,Spain,Cambrills,CBL,"PG Miramar, 4243850 Cambrils",NA,NA,NA,977 360 432,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/casado-roca-ramon-cambrils,NA,NA,
Yelp,sourcing_yelp,Germans Miquel's,Mediterranean,NA,Spain,Cambrills,CBL,"Carrer Consolat de Mar, 2843850 Cambrils",NA,NA,NA,977 791 653,4  ,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/germans-miquels-cambrils,NA,NA,NA
Yelp,sourcing_yelp,Trii,Italian,NA,Spain,Cambrills,CBL,"Passeig Miramar, 2643850 Cambrils",NA,NA,NA,977 365 335,3.5  ,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/trii-cambrils,NA,NA,
Yelp,sourcing_yelp,L' Original,Mediterranean,NA,Spain,Cambrills,CBL,"Carrer Mossèn Joan Batalla, 543850 Cambrils",NA,NA,NA,977 911 602,4.5  ,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/l-original-cambrils,NA,NA,NA
Yelp,sourcing_yelp,El Mar,Mediterranean,NA,Spain,Cambrills,CBL,"Avinguda de la Diputació, 3043850 Cambrils",NA,NA,NA,977 360 407,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/el-mar-cambrils,NA,NA,
Yelp,sourcing_yelp,Restaurante la Cua Curta,Restaurants,NA,Spain,Cambrills,CBL,Plaza Arago 243850 Cambrils,NA,NA,NA,977 364 342,4  ,4 reviews,https://www.yelp.com,https://www.yelp.com/biz/restaurante-la-cua-curta-cambrils,NA,NA,
Yelp,sourcing_yelp,Victoria,"Spanish, Bars",NA,Spain,Cambrills,CBL,"Calle Pau Casals, 843850 Cambrils",NA,NA,NA,977 364 597,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/victoria-cambrils,NA,NA,
Yelp,sourcing_yelp,Palau del Baro,"Mediterranean, Tapas Bars, Arroceria / Paella",NA,Spain,Cambrills,CBL,"Carrer de Santa Anna, 343003 Tarragona",NA,NA,NA,977 241 464,5  ,5 reviews,https://www.yelp.com,https://www.yelp.com/biz/palau-del-baro-tarragona-4,NA,NA,
Yelp,sourcing_yelp,La Sidreria Donosti,"Spanish, Tapas Bars",NA,Spain,Cambrills,CBL,"Carrer de Trafalgar, 643004 Tarragona",NA,NA,NA,NA,5  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/la-sidreria-donosti-tarragona-2,NA,NA,
Yelp,sourcing_yelp,"la Roca D'en Manel Passeig Miramar, 38",Restaurants,NA,Spain,Cambrills,CBL,"PG Miramar, 3843850 Cambrils",NA,NA,NA,977 363 024,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/la-roca-d-en-manel-passeig-miramar-38-cambrils,NA,NA,
Yelp,sourcing_yelp,Little Bangkok,Thai,NA,Spain,Cambrills,CBL,"Calle Vallroquetes, 543210 Reus",NA,NA,NA,616 862 713,4  ,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/little-bangkok-reus,NA,NA,
